len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;4.0;60.6459865;59.71517016666667;340.1;82.4762022085649;-0.8575009182606755;119.0;;60.8;0.0;;0.017578125;1.0068359375;0.135986328125;Груженный стоит;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;0.0;;5.9;10.1;8.8;6.6;-0.14435057558702805;9.78708621714757;-1.072053031562921;7.2;10.44;8.1;8.1;point_60%;7.2;8.1;1;0;0;0;-;0.0;0;0;up;0;0;-0.14435057558702805;up;0;0.01;0.0;1
2.0;8.0;60.6459685;59.715190166666666;340.0;80.89942204781707;-0.8943788677353535;115.0;;60.4;2.281735677165067;;0.01025390625;1.1114501953125;0.175537109375;Груженный стоит;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;;;5.9;10.1;8.8;4.3;2.244018630654675;5.573041527818304;-1.1370022329263114;7.2;10.44;8.1;8.1;point_60%;7.2;8.1;1;0;0;0;-;0.0;0;0;up;0;0;2.244018630654675;up;0;0.01;0.0;1
5.0;9.0;60.64595033333333;59.71520733333333;339.5;86.25742341052793;-1.532680876161344;118.0;;60.4;2.2287725463121806;;0.02685546875;1.02587890625;0.0556640625;Груженный движется вперед;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;;;6.9;7.0;8.8;8.7;3.457475025857402;3.016835648200682;-0.9706539189167214;7.2;7.2;8.1;8.1;point_60%;7.2;8.1;1;0;0;0;-;0.0;0;0;up;0;0;3.457475025857402;up;0;0.01;0.0;1
7.0;9.0;60.6459335;59.71523083333334;338.4;79.42472525762766;-5.381495279781312;117.0;;60.4;2.2707031750923377;;0.103271484375;1.11962890625;0.059326171875;Груженный движется вперед;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;;;7.3;7.0;5.4;8.7;3.8880704436843816;1.7226380187162764;-1.0210495035778258;7.2;7.2;8.1;8.1;point_60%;7.2;8.1;1;0;0;0;-;0.0;0;0;up;0;0;3.8880704436843816;up;0;0.01;0.0;1
10.0;9.0;60.64591216666667;59.7152575;338.4;83.54389691596208;-5.425973911245602;111.0;;60.4;2.78524213359111;;0.0943603515625;1.00634765625;0.05908203125;Груженный движется вперед;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;;;7.3;6.4;5.9;9.5;3.8500175554017577;1.349920146141292;-0.9212953410717293;7.2;7.2;8.1;8.1;point_60%;7.2;8.1;1;0;0;0;-;0.0;0;0;up;0;0;3.8500175554017577;up;0;0.01;0.0;1
12.0;10.0;60.64589183333333;59.715289;338.8;82.93106714007861;-3.3776448146441185;110.0;;60.4;2.8422587700762825;;0.054931640625;0.9195556640625;-0.0867919921875;Груженный движется вперед;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;;;6.9;5.8;2.9;13.5;3.586808927040349;1.610056611865252;-0.7064465625872187;7.2;7.2;8.1;14.174999999999999;point_60%;7.2;8.1;1;0;0;0;-;0.0;0;0;up;0;0;3.586808927040349;up;0;0.01;0.0;1
15.0;11.0;60.64587433333333;59.71533083333333;338.9;85.8827619106001;-3.80323867661052;120.0;;60.4;3.001107226916647;;0.06005859375;1.02392578125;0.017822265625;Груженный движется вперед;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;;;7.1;8.7;7.0;13.5;3.2783360765574185;2.2629260801497075;-0.7048321516159195;7.2;7.2;8.1;14.174999999999999;point_60%;7.2;8.1;1;0;0;0;-;0.0;0;0;up;0;0;3.2783360765574185;up;0;0.01;0.0;1
19.0;11.0;60.645854666666665;59.715378;339.2;82.62468586886769;-5.974017267124419;122.0;;60.4;3.3790696744600672;;0.1046142578125;1.0321044921875;-0.0247802734375;Груженный движется вперед;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;;;7.1;9.0;7.0;7.6;3.048008530998434;3.113512306386915;-0.742231139274169;7.2;7.2;8.1;8.1;point_60%;7.2;8.1;1;0;0;0;-;0.0;0;0;up;0;0;3.048008530998434;up;0;0.01;0.0;1
22.0;13.0;60.64583533333333;59.715421;339.2;77.48101215994903;0.8688827909592056;119.0;;60.8;3.1840578358195186;;-0.0072021484375;1.0350341796875;0.2117919921875;Груженный движется вперед;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;;;5.3;9.0;7.1;7.1;2.969872883658832;4.008505145358535;-0.6891019636600437;7.2;7.2;8.1;8.1;point_60%;7.2;8.1;1;0;0;0;-;0.0;1;0;up;0;0;2.969872883658832;up;0;0.01;0.0;1
26.0;14.0;60.64581433333333;59.715473;338.8;85.01851910217121;-4.22828921320327;121.0;;60.8;3.6766040042263053;;0.0789794921875;1.12255859375;0.0341796875;Груженный движется вперед;32;75131;130;;;;;752.0;22.0;744.0;18.0;760.0;35.0;740.0;32.0;688.0;27.0;748.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];268;;;5.7;8.9;9.2;7.1;3.075731851245791;4.832901559494329;-0.4785196031221264;7.2;7.2;8.1;8.1;point_60%;7.2;8.1;1;0;0;0;-;0.0;1;0;up;0;0;3.075731851245791;up;0;0.01;0.0;1
