len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;8.0;60.646673666666665;59.714060833333335;341.8;77.5555944771541;-1.4464049076522434;93.0;;92.0;0.0;;0.0211181640625;1.043701171875;0.1634521484375;Груженный стоит;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;0.0;;8.7;8.3;7.2;9.5;8.795195209693562;1.4464049076522434;-1.4815541016794271;7.4;7.4;7.3;10.584999999999999;point_60%;7.4;7.3;1;0;0;0;-;0.0;0;0;0;0.0;8.5;0.0;0;0;0.01;0.0;0
2.0;9.0;60.64665266666667;59.714064666666665;341.7;86.83961757286372;-1.0308705423877649;94.0;;92.0;2.347088996409057;;0.0172119140625;0.8701171875;-0.041015625;Груженный движется вперед;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;6.4;8.3;7.6;9.1;-2.6958244517162955;1.0308705423877649;-1.4433356419493748;7.4;7.4;7.3;7.3;point_60%;7.4;7.3;1;0;0;0;-;0.0;1;0;up;0.0;0.0;1.0308705423877649;0;1;0.01;0.0;0
5.0;10.0;60.64662716666667;59.71407133333334;341.1;85.38831342538492;-2.4917101121146947;101.0;;92.4;2.861911234875072;;0.04052734375;1.0992431640625;0.0267333984375;Груженный движется вперед;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;7.5;9.4;8.6;9.1;1.3927369132324574;2.4917101121146947;-1.2146654675205726;7.4;7.4;7.3;7.3;point_60%;7.4;7.3;1;0;0;0;-;0.0;1;1;up;0.0;0.0;2.4917101121146947;up;1;1.2386377250200042;0.534843312381845;0
8.0;9.0;60.64660366666666;59.71408916666667;340.2;83.23354087489591;-1.6814930183092045;101.0;;92.4;2.7911916202466527;;0.023681640625;0.97900390625;-0.0185546875;Груженный движется вперед;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;8.7;11.2;8.6;5.3;-1.0855801495088984;1.6814930183092045;-1.1730260560784496;7.4;10.73;7.3;7.3;point_60%;7.4;7.3;1;0;0;0;-;0.0;1;1;up;0.0;8.5;1.6814930183092045;up;1;0.01;0.534843312381845;0
10.0;10.0;60.64658383333333;59.71410616666667;339.6;77.89050649563495;-3.250124491422386;97.0;;92.4;2.394846695072445;;0.05810546875;1.0447998046875;0.2127685546875;Груженный движется вперед;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;10.2;11.2;8.0;5.5;11.28511240434462;3.250124491422386;-1.1204142807492645;10.73;10.73;7.3;7.3;point_60%;7.4;7.3;1;0;0;0;-;0.0;1;1;up;0.0;0.0;3.250124491422386;up;1;0.01;0.5568987067068696;0
13.0;11.0;60.646559333333336;59.71413033333333;339.6;80.8611560519512;-4.359738971492395;93.0;;92.4;3.029469562923666;;0.0731201171875;1.0072021484375;0.1102294921875;Груженный движется вперед;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;10.2;9.0;7.9;6.4;6.20888664372072;4.359738971492395;-1.071383207095499;10.73;7.4;7.3;7.3;point_60%;7.4;7.3;1;0;0;0;-;0.0;0;1;up;0.0;0.0;4.359738971492395;up;1;0.01;0.5808513392534015;0
16.0;11.0;60.646538666666665;59.714153333333336;339.1;75.4632645026455;5.993039325486155;94.0;;92.4;2.62072728019166;;-0.0897216796875;0.8394775390625;0.023193359375;Груженный движется вперед;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;9.4;8.0;7.9;6.4;1.5819805391744033;-5.993039325486155;-1.0151397416297576;10.73;7.4;7.3;7.3;point_60%;7.4;7.3;1;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;up;2;0.01;0.5746720696868759;0
18.0;11.0;60.646521166666666;59.7141755;338.6;85.3304957905697;-1.5746789158603374;87.0;;92.4;2.2931129080339367;;0.029296875;1.27978515625;0.072509765625;Груженный движется вперед;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;8.0;5.3;5.8;6.4;3.237602560466891;1.5746789158603374;-1.2276668334217815;10.73;7.4;7.3;7.3;point_60%;7.4;7.3;1;0;0;0;-;0.0;1;0;flat;0.0;11.0;1.6;flat;2;0.01;0.6209100523053602;0
21.0;11.0;60.6465015;59.714189833333336;337.7;82.5581964975006;0.0315194404138257;78.0;;92.4;2.324843807706765;;-0.0079345703125;0.9696044921875;-0.00830078125;Груженный движется вперед;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;9.8;7.9;10.2;8.9;-0.4904790472243482;-0.0315194404138257;-1.2082817471678853;10.73;7.4;10.584999999999999;7.3;point_60%;7.4;7.3;1;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;2;0.01;0.6925535198790556;0
23.0;12.0;60.64647866666667;59.7142075;337.5;78.95327341483335;2.6964403118299543;92.0;;92.4;2.7185198738788867;;-0.040283203125;1.0611572265625;0.1734619140625;Груженный движется вперед;32;75131;130;;;;;736.0;28.0;740.0;27.0;744.0;36.0;748.0;33.0;696.0;33.0;748.0;35.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;10.5;9.1;10.2;8.9;9.1642120241245;-2.6964403118299543;-1.0642171881997027;10.73;7.4;10.584999999999999;7.3;point_60%;7.4;7.3;1;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;2;0.8069127718640571;1.5127201147256852;0
