len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;6.0;60.6459855;59.715008833333336;349.0;82.33260809260506;-5.63918233359811;105.0;;59.2;0.0;204.8;0.0972900390625;1.01318359375;0.0572509765625;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.0;0.05688888888888889;7.7;8.8;6.8;7.9;4.906657992562409;4.888568324858133;-0.6628783367970175;6.6;9.569999999999999;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;0;0;0;0.0;0;0;0.01;0.0;1
1.0;7.0;60.64598033333333;59.71502233333333;348.0;82.04412192639805;-2.7295267809879906;105.0;;59.2;0.9346301922844198;204.8;0.05029296875;1.04345703125;0.0457763671875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.06086780563962017;0.11377777777777778;7.7;8.9;9.2;7.4;3.2785292655881633;2.040173001988535;-0.40874760984145864;6.6;9.569999999999999;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;0;0;0;0.0;0;0;0.01;0.0;1
2.0;8.0;60.645975166666666;59.715046666666666;347.2;83.84774586561235;-2.7476613977488373;105.0;;59.2;1.4470879666525398;204.8;0.0489501953125;1.02099609375;0.091796875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.039312668061559856;0.1706666666666667;9.5;8.9;8.0;7.4;2.0812620011803733;0.7603758139967294;-0.5944599863273794;9.569999999999999;9.569999999999999;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;0;1;0.01;0.0;1
4.0;9.0;60.64596566666667;59.71507533333333;346.9;86.6503877675554;0.9782504329563572;105.0;;59.2;1.8882797718469095;204.8;-0.0177001953125;0.9859619140625;-0.0316162109375;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.030127362341675873;0.22755555555555557;9.5;6.8;8.0;8.4;1.2346923367234277;0.5419881719851469;-0.5166264731914612;9.569999999999999;6.6;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;1;0.01;0.0;1
6.0;9.0;60.64595833333333;59.71510166666667;346.6;85.28181048880383;-0.143992590988361;105.0;;59.2;1.6527117251106653;204.8;0.002197265625;1.0465087890625;0.0264892578125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.03442154371179258;0.28444444444444444;7.4;6.8;7.1;8.4;0.6720518425883144;0.9713001627535007;-0.5025569187111225;6.6;6.6;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;1;0.01;0.0;1
8.0;9.0;60.64594966666667;59.71513383333333;346.1;84.05997578799347;-0.9911144290327298;105.0;;59.2;2.0030084508671675;204.8;0.01318359375;1.119140625;0.0020751953125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.02840172185207698;0.3413333333333333;7.2;7.3;7.9;7.9;0.3385271609934124;1.7203833279601546;-0.4926772596135045;6.6;6.6;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;1;0.01;0.0;1
10.0;9.0;60.6459405;59.71516866666666;346.1;85.15790886299395;-0.6185355888863087;105.0;;59.2;2.157451821407047;204.8;0.004150390625;1.0980224609375;0.0799560546875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.02636855586966809;0.3982222222222222;7.7;9.5;7.9;8.9;0.18981964486528202;2.539393443283486;-0.3736855746026895;6.6;9.569999999999999;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;1;0.01;0.0;1
12.0;10.0;60.645933916666664;59.71520291666667;344.6;83.89014798900735;-1.558006102388243;105.0;;59.2;1.7250178278528343;204.8;0.027587890625;0.98187255859375;-0.053466796875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.06595745037568647;0.512;10.0;8.7;8.0;8.9;0.19070499669946805;3.2488732975832715;-0.40142721447364793;9.569999999999999;9.569999999999999;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;1;0.01;0.0;1
15.0;12.0;60.64592533333333;59.715244166666665;343.9;78.2834802288555;-3.204496035657481;105.0;;59.2;2.1646919890088188;204.8;0.0556640625;0.9844970703125;0.1922607421875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.02628036190725568;0.5688888888888889;8.3;7.8;8.0;7.2;0.31359290742127843;3.73205547206201;-0.4611752090775152;9.569999999999999;6.6;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;1;0.01;0.0;1
17.0;12.0;60.64591583333333;59.715283166666666;343.7;85.13280442229565;2.053604663174102;105.0;;59.2;2.3765177960553645;204.8;-0.037353515625;1.073486328125;0.0802001953125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;740.0;17.0;732.0;12.0;740.0;25.0;736.0;20.0;688.0;20.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];594;0.023937918320374143;0.6257777777777778;9.8;7.2;7.6;8.5;0.5370866952465958;3.9271651194263613;-0.603123507387942;9.569999999999999;6.6;7.2;7.2;point_90%;6.6;7.2;1;0;0;0;-;0.0;0;0;flat;0;0;1.6;flat;1;0.01;0.0;1
