len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.0;60.6460675;59.714839833333336;343.9;81.45751771383652;-0.2274743002839599;98.0;;94.8;0.0;;0.005126953125;1.048828125;0.1514892578125;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;0.0;;10.5;7.4;7.7;10.5;1.0523414367250232;7.722214483228031;0.20522965482972255;11.165;7.7;7.5;10.875;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;flat;0.0;5.0;1.6;flat;0;0.01;0.0;1
1.0;5.0;60.64606916666666;59.71485616666666;343.1;82.98955762807535;-0.2748296740872818;98.0;;94.8;0.9104171661232118;;0.00439453125;1.0064697265625;0.1239013671875;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;;;12.1;7.4;7.7;10.3;0.8312696717108382;7.234845475403308;-0.28357070949724883;11.165;7.7;7.5;10.875;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
2.0;4.0;60.64606716666667;59.71487016666666;342.8;84.10209139842654;-3.4338040730503248;98.0;;94.8;0.7957619170138596;;0.0601806640625;0.9996337890625;0.08203125;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;;;12.1;6.5;6.0;9.7;1.0486391788277343;6.914871029300431;0.03342991610052337;11.165;7.7;7.5;7.5;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
3.0;5.0;60.64606766666667;59.714900666666665;342.8;79.03799210679676;-2.197163518142031;98.0;;94.8;1.665318042783624;;0.039306640625;0.99755859375;0.1868896484375;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;;;9.7;7.3;8.1;9.7;1.511473178557723;6.692572630213911;-0.09092028358180326;7.7;7.7;7.5;7.5;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;1
5.0;6.0;60.64606633333333;59.7149305;342.7;85.54446123762406;-1.8189069815333267;98.0;;94.8;1.6347598102434466;;0.033203125;1.0223388671875;0.068359375;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;;;9.7;7.4;8.1;8.9;2.067542922358249;6.514078544142288;-0.026953147663641763;7.7;7.7;7.5;7.5;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.067542922358249;flat;1;0.01;0.0;1
7.0;7.0;60.64606583333333;59.71496833333333;342.5;79.9074960660871;-1.99073485359633;98.0;;94.8;2.0653184743071926;;0.0364990234375;1.062255859375;0.1793212890625;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;;;9.2;8.6;7.8;8.9;2.6017355387216785;6.339821593154671;-0.05963539960485975;7.7;7.7;7.5;7.5;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.6017355387216785;up;1;0.01;0.0;1
9.0;7.0;60.64606483333333;59.7150025;342.6;84.96697153263716;-3.2077310796874734;98.0;;94.8;1.8677983745992746;;0.05419921875;0.9866943359375;0.0611572265625;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;;;9.2;8.6;7.8;7.4;3.03242187923479;6.142996930757253;-0.5874693343209718;7.7;7.7;7.5;7.5;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.03242187923479;up;1;0.01;0.0;1
11.0;7.0;60.64605433333333;59.71503466666667;342.1;84.63458465895471;-1.7090801128012945;98.0;;94.8;2.108904820207845;;0.030517578125;1.0364990234375;0.0894775390625;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;;;8.8;7.8;6.9;7.4;3.3078243646382584;5.908019817259856;-0.554805972217431;7.7;7.7;7.5;7.5;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.3078243646382584;up;1;0.01;0.0;1
13.0;8.0;60.64604633333333;59.715061;341.6;81.21136655289712;-3.139868210324389;98.0;;94.4;1.6905984407977008;;0.0540771484375;1.010498046875;0.1417236328125;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;;;10.6;7.6;6.9;10.6;3.402384830886146;5.628983395142447;-0.6189796758022514;11.165;7.7;7.5;10.875;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;up;0.0;8.0;3.402384830886146;up;1;0.01;0.0;1
15.0;8.0;60.64603533333333;59.7150925;341.1;84.34204800613087;-1.7749798001883;98.0;;94.4;2.110522844552109;;0.0338134765625;1.0845947265625;0.102294921875;Груженный движется вперед;32;75131;130;;;;;732.0;16.0;728.0;12.0;732.0;25.0;728.0;20.0;680.0;20.0;720.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];698;;;10.6;8.2;5.8;10.6;3.3131323752053934;5.308116464421674;-0.2681934218760531;11.165;7.7;7.5;10.875;point_60%;7.7;7.5;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.3131323752053934;up;1;0.01;0.0;1
