len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;7.0;60.64646183333333;59.714336;337.8;81.8024615837272;-1.467761376821288;112.0;;;0.0;;0.030029296875;1.0440673828125;0.07177734375;Груженный движется вперед;32;75131;130;;;;;756.0;27.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;0.0;;7.2;9.8;9.5;8.6;1.5378085463882054;2.327454750934512;-1.0876652327541385;7.4;10.73;8.1;8.1;point_30%;7.4;8.1;1;0.0;0;0;-;0.0;0;0;up;0.0;8;2.327454750934512;up;0;0.01;0.0;1
1.0;7.0;60.646452333333336;59.714346166666665;338.1;82.40570394244381;-3.28301806356243;111.0;;;1.1942401359464359;;0.0601806640625;1.0406494140625;-0.0235595703125;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;;;7.2;8.4;9.5;8.2;2.750064457430015;2.5410195897260546;-1.31719198425158;7.4;7.4;8.1;8.1;-;7.4;8.1;0;0.0;0;0;-;0.0;1;0;up;0.0;0;2.5410195897260546;up;0;0.01;0.0;1
2.0;7.0;60.64644508333333;59.714349999999996;337.79999999999995;81.80559453284906;-2.484339842934087;115.0;;;0.6128752149195786;;0.0452880859375;1.01416015625;0.0457763671875;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;;;7.1;8.4;7.2;9.9;3.25081276293378;3.138466053030046;-0.8867485885769395;7.4;7.4;8.1;8.1;-;7.4;8.1;0;0.0;0;0;-;0.0;1;0;up;0.0;0;3.138466053030046;up;0;0.01;0.0;1
3.0;6.0;60.646436666666666;59.714364;337.2;82.82080373234956;-6.255750168068203;112.5;;;0.9105145418140026;;0.1131591796875;1.0333251953125;0.061279296875;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;;;7.2;7.9;6.4;9.9;3.325214020563789;3.8773829676131344;-0.9367720690038741;7.4;7.4;8.1;8.1;-;7.4;8.1;0;0.0;0;0;-;0.0;1;0;up;0.0;0;3.8773829676131344;up;0;0.01;0.0;1
4.0;6.0;60.64642833333333;59.7143765;336.9;81.28866974410528;-5.379368838798317;113.0;;;1.1514652139557087;;0.0980224609375;1.0322265625;0.1102294921875;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;;;7.2;6.9;6.4;8.1;3.1954734578042605;4.576079235307136;-1.0523066602316158;7.4;7.4;8.1;8.1;-;7.4;8.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0;4.576079235307136;up;0;0.01;0.0;1
6.0;7.0;60.64641816666666;59.71438833333333;336.8;83.35715418978229;-4.105040481927509;112.0;;;1.303025695880861;;0.0738525390625;1.024658203125;0.0933837890625;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;;;6.1;7.4;7.2;8.5;3.0268617078237416;5.10741103353411;-0.8058184959565615;7.4;7.4;8.1;8.1;-;7.4;8.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0;5.10741103353411;up;0;0.01;0.0;1
8.0;7.0;60.646406166666665;59.71441183333334;336.4;83.81560542641742;-3.866291091533161;112.0;;;1.8517611861373018;;0.072021484375;1.05908203125;0.0125732421875;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;;;7.1;7.4;7.2;8.5;2.9337355453394975;5.392609015831427;-0.9803024976427497;7.4;7.4;8.1;8.1;-;7.4;8.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0;5.392609015831427;up;0;0.01;0.0;1
10.0;8.0;60.64638983333333;59.71443416666666;335.2;82.07836892223318;-3.4425695001020578;113.0;;;2.1889054104245624;;0.06201171875;1.0272216796875;0.1280517578125;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;;;5.6;6.2;4.9;9.2;2.985558622481912;5.395105512376845;-0.5891136325523134;7.4;7.4;8.1;8.1;-;7.4;8.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0;5.395105512376845;up;0;0.01;0.0;1
11.0;8.0;60.6463835;59.7144535;334.0;81.67673548794168;-5.035546341246929;114.0;;;1.2689064206284557;;0.086181640625;0.964599609375;-0.0330810546875;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;;;5.5;6.2;6.6;8.2;3.212922204658875;5.114361730513588;-0.5703809564954176;7.4;7.4;8.1;8.1;-;7.4;8.1;0;0.0;0;0;-;0.0;0;0;up;0.0;0;5.114361730513588;up;0;0.01;0.0;1
13.0;9.0;60.646375166666665;59.71448;334.1;84.2403690747474;-5.709623548121655;114.0;;;1.7180722993865265;;0.10400390625;1.0413818359375;-0.00390625;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;760.0;24.0;756.0;37.0;756.0;33.0;716.0;34.0;772.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];657;;;5.3;7.8;7.1;7.0;3.613565906420177;4.5796949552754125;-0.6995359775724177;7.4;7.4;8.1;8.1;-;7.4;8.1;0;0.0;0;0;-;0.0;0;0;up;8.0;0;4.5796949552754125;up;0;0.01;0.0;1
