len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;3.0;60.6465165;59.7142925;335.2;87.54188463623672;-2.2237743079555585;105.0;;86.4;0.0;;0.0384521484375;0.9901123046875;0.0150146484375;Груженный стоит;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;0.0;;7.9;9.6;8.6;7.2;-0.0043854360539508815;2.7272112963225217;-1.03907166617739;7.2;10.44;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;3.0;2.7272112963225217;up;0;0.01;0.0;1
3.0;7.0;60.646490666666665;59.7143235;334.3;86.12364155401546;-2.6980976832446;106.0;;86.6;3.3364527837163425;;0.047607421875;1.009033203125;0.049072265625;Груженный стоит;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;;;7.0;9.5;7.4;6.6;2.004357327607706;2.876154392812257;-1.1305362273389705;7.2;10.44;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.876154392812257;up;0;0.01;0.0;1
5.0;8.0;60.646477833333336;59.71433583333334;334.2;83.36553039681942;-4.866542973238554;107.0;;86.8;1.5792170616929715;;0.0870361328125;1.018310546875;0.0673828125;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;;;7.7;9.2;6.8;7.2;3.074343260132705;3.100319217830883;-0.8558417690675193;7.2;7.2;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.100319217830883;up;0;0.01;0.0;1
7.0;8.0;60.646464;59.71436033333333;334.5;83.60387953938437;-3.5352048755883114;106.0;;86.8;2.039330521148403;;0.05908203125;0.974609375;-0.0887451171875;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;;;7.7;8.0;6.8;8.4;3.531838939320064;3.3473382894361787;-1.1209375555148027;7.2;7.2;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;8.5;3.3473382894361787;up;0;0.01;0.0;1
8.0;8.0;60.646452833333335;59.71437133333333;333.9;81.20597953072992;-4.01944246023531;109.0;;86.8;1.3804296282666808;;0.07080078125;1.0159912109375;0.1378173828125;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;;;7.3;7.8;6.8;8.4;3.633233488379925;3.578073833610184;-1.1263760316518696;7.2;7.2;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.578073833610184;up;0;0.01;0.0;1
10.0;8.0;60.64644116666667;59.714382666666666;333.4;85.19692522405194;-1.1403168984746632;110.0;;86.8;1.438483547022639;;0.018798828125;1.00927734375;0.068603515625;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;;;7.0;9.1;6.8;8.1;3.5720940007667568;3.7652182801351253;-0.9858946578732848;7.2;7.2;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.7652182801351253;up;0;0.01;0.0;1
11.0;8.0;60.646431666666665;59.7143955;333.1;85.35557297484762;-2.174106165343749;110.0;;86.8;1.268404467550628;;0.0390625;1.0311279296875;0.0699462890625;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;;;6.6;9.1;6.4;8.1;3.48622096501254;3.891894758469347;-0.8553820764014288;7.2;7.2;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.891894758469347;up;0;3.232385885024525;5.314749728744362;1
13.0;7.0;60.64642066666666;59.714415;333.1;80.4956170545139;-5.926398432713438;112.0;;86.8;1.622283991020067;;0.1065673828125;1.0050048828125;0.12353515625;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;;;7.3;8.1;6.4;8.3;3.464703689559979;3.9502575936232365;-0.9598806080778624;7.2;7.2;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.9502575936232365;up;0;0.01;5.219843483588211;1
14.0;7.0;60.64641016666667;59.71443;332.5;79.34940571002186;-4.515215227317034;111.0;;86.8;1.426982545972624;;0.085205078125;1.0467529296875;0.1475830078125;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;;;7.3;9.0;6.2;8.3;3.554975727595686;3.940092802035156;-0.8465490339553337;7.2;7.2;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.940092802035156;up;0;0.01;5.266869100557474;1
16.0;7.0;60.64639566666666;59.714456166666665;332.9;81.2500064241484;-3.610161649648406;108.0;;86.8;2.155091063391583;;0.0640869140625;1.0162353515625;0.0357666015625;Груженный движется вперед;32;75131;130;;;;;756.0;26.0;752.0;23.0;756.0;37.0;748.0;33.0;716.0;32.0;764.0;34.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];653;;;7.3;9.0;6.2;7.3;3.76987030188338;3.867418587447367;-0.8908486986976412;7.2;7.2;7.1;7.1;point_60%;7.2;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;3.867418587447367;up;0;0.01;5.413171020017405;1
