len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.0;60.646425666666666;59.714250666666665;338.8;83.96491424828068;-4.18482016731206;112.0;;66.8;0.0;;0.07421875;1.0382080078125;0.0447998046875;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;0.0;;0.0;0.0;0.0;0.0;4.958566906344747;3.4113683545713993;-1.1690627704529764;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;0;0;up;0;4.5;4.958566906344747;up;0;0.01;0.0;1
2.0;5.0;60.64641316666667;59.7142615;339.0;85.01208185570734;-2.753549176443082;114.0;;66.8;1.5118867165934815;;0.050048828125;1.0362548828125;0.074462890625;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;0.0;0.0;0.0;0.0;2.8626481898084872;3.031543529288371;-1.0462649544272518;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;1;0;up;0;0.0;2.8626481898084872;up;0;0.01;0.0;1
3.0;4.0;60.646403;59.7142735;339.1;84.911390841203;-4.477659693767659;113.0;;66.8;1.3075568683561982;;0.081787109375;1.0513916015625;0.04296875;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;0.0;0.0;0.0;0.0;2.2153920491656764;2.891342417535011;-1.146867189497177;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;1;0;up;0;0.0;2.2153920491656764;up;0;0.01;0.0;1
4.0;4.0;60.6463925;59.71428316666667;339.1;85.91379993674212;-2.071542990154537;112.0;;66.8;1.2823920745164101;;0.0374755859375;1.0357666015625;0.06005859375;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;0.0;0.0;0.0;0.0;2.50102417085881;2.9238293540263465;-0.8332170848128242;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;1;0;up;0;4.25;2.50102417085881;up;0;0.01;0.0;1
5.0;3.0;60.64638566666667;59.71429583333333;339.2;84.25679261272131;-3.003554826544345;113.0;;66.8;1.0278305048213896;;0.0538330078125;1.0206298828125;0.0875244140625;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;0.0;0.0;0.0;0.0;3.3061337076446504;3.0717753556481573;-0.7536277405780583;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;1;0;up;0;0.0;3.3061337076446504;up;0;0.01;0.0;1
6.0;3.0;60.646381833333336;59.714304166666665;338.7;82.69251641739473;-4.682509110828963;112.0;;66.8;0.6236138999106171;;0.083740234375;1.0174560546875;0.0992431640625;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;0.0;0.0;0.0;0.0;4.310367280705934;3.2871030238071706;-0.9246435637612556;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;0;0;up;0;0.0;4.310367280705934;up;0;0.01;0.0;1
7.0;4.0;60.64637533333333;59.71431416666667;338.6;84.74222050309008;-5.1459738696772765;112.0;;66.8;0.9062916894305332;;0.090576171875;1.013427734375;0.001220703125;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;0.0;0.0;0.0;0.0;5.277122981763091;3.530331446781246;-0.7840604802008864;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;0;0;up;0;4.25;5.277122981763091;up;0;0.01;0.0;1
8.0;4.0;60.646368;59.714329166666666;338.6;84.83875739028286;-4.08673678574894;112.0;;66.8;1.1560501249973545;;0.0728759765625;1.0191650390625;0.0548095703125;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;0.0;0.0;0.0;0.0;6.044244375185943;3.7700211020695704;-0.8300771561272753;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;0;0;up;0;0.0;6.044244375185943;up;0;0.01;0.0;1
9.0;5.0;60.646359333333336;59.71434533333333;338.5;84.16330622584648;-5.703156158817299;113.0;;67.2;1.307326284457515;;0.1029052734375;1.0277099609375;0.0213623046875;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;0.0;0.0;0.0;0.0;6.514714500105421;3.982218758742844;-0.8265103611313318;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;0;0;up;0;0.0;6.514714500105421;up;0;0.01;0.0;1
11.0;6.0;60.646348333333336;59.714366;338.9;82.42980012099588;-6.208715031278084;112.0;;67.2;1.6647388322073255;;0.115234375;1.0576171875;0.047119140625;Груженный движется вперед;32;75131;130;;;;;772.0;29.0;764.0;26.0;776.0;40.0;764.0;37.0;720.0;37.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];659;;;0.0;0.0;0.0;0.0;6.647349872525293;4.149902379793472;-0.9401638843144791;0.0;0.0;0.0;0.0;-;0.0;0.0;0;0;0;0;-;0.0;0;0;up;0;0.0;6.647349872525293;up;0;0.01;0.0;1
