len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;6.0;60.64611966666666;59.714564333333335;339.0;83.19989856145506;-2.2228858606840696;115.0;;98.0;0.0;;0.0401611328125;1.0322265625;0.0140380859375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;0.0;;8.4;7.4;4.5;8.6;2.0258615194479748;1.5086699162086357;-0.6181210482365573;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.0258615194479748;up;0;0.01;0.0;1
2.0;7.0;60.6461095;59.7145935;339.2;86.21900415101562;-2.1487910495354394;114.0;;98.0;1.952989475353864;;0.0372314453125;0.9896240234375;0.05224609375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;8.4;8.5;5.9;8.6;2.0687823647068497;2.2631397661892505;-0.5484729139899627;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.0687823647068497;up;0;0.01;0.0;1
4.0;8.0;60.646099166666666;59.714628;339.6;86.34703997466761;-2.212675890934129;118.0;;98.0;2.2062793502917297;;0.041259765625;1.053466796875;0.0472412109375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;6.5;8.5;7.3;8.4;2.107799653625362;2.8214637242403082;-0.44168538132153135;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;7.5;0.0;2.107799653625362;up;0;0.01;0.0;1
6.0;8.0;60.64609333333333;59.714653166666665;339.3;84.7309860587525;-2.063218990610674;118.0;;98.0;1.5191334661294982;;0.0364990234375;1.038330078125;0.0296630859375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;6.5;8.4;7.3;6.2;2.12790929239337;3.2519393903688805;-0.5510507065546588;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.12790929239337;up;0;2.0674811792600623;0.8374431334750653;1
8.0;7.0;60.646081333333335;59.714693;339.8;79.10838341920157;-2.375126895256117;114.0;;98.0;2.5513751072548874;;0.042236328125;1.0247802734375;0.1917724609375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;7.4;8.3;7.4;7.5;2.118708359321339;3.603701732610361;-0.7213776045710918;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.118708359321339;up;0;0.01;0.8668271030706818;1
10.0;7.0;60.64606933333334;59.71472083333333;339.7;86.56434643394775;2.201852144103185;117.0;;98.0;2.0227381351862603;;-0.041748046875;1.0059814453125;0.01513671875;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;7.4;8.7;7.4;7.8;2.073930166958122;3.909083109027617;-0.4852789340207;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.073930166958122;up;0;0.01;0.8446007670945104;1
12.0;6.0;60.646063;59.71474533333333;339.7;85.03114430868321;-4.888567547713393;117.0;;98.0;1.5114747810896814;;0.088134765625;1.0699462890625;0.0091552734375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;7.3;8.7;8.0;7.8;1.990979324208736;4.185973289710135;-0.32615388002728096;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;up;0.0;0.0;1.990979324208736;up;0;0.01;0.8446007670945104;1
14.0;7.0;60.64605766666666;59.7147775;340.7;84.84001339787173;-1.7940604035525871;118.0;;98.0;1.8530267801117435;;0.03173828125;1.02392578125;0.0869140625;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;7.3;8.7;8.0;6.5;1.8704667984521473;4.440179478773175;-0.4739733358021656;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;up;7.25;0.0;1.8704667984521473;up;0;0.01;0.8374431334750653;1
15.0;8.0;60.6460505;59.714806;340.7;84.60388260424689;-3.379903586285437;119.0;;98.0;1.7479377823274254;;0.0567626953125;1.008056640625;0.0677490234375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;6.9;8.1;6.6;6.5;1.7157449776590488;4.667786336356918;-0.4081517592244206;6.6;6.6;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;up;0.0;0.0;1.7157449776590488;up;0;0.01;0.8304057962189724;1
18.0;8.0;60.64604283333333;59.71484216666666;340.8;78.87227055884911;0.9826869848274082;116.0;;98.0;2.1502497364553346;;-0.0185546875;1.0352783203125;0.2022705078125;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;6.5;7.6;6.1;7.7;1.532442732509642;4.8575160006256155;-0.3757750483300826;6.6;6.6;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;1;0.01;0.8518818081901527;1
20.0;8.0;60.646036;59.7148775;340.8;80.67465376426054;-7.883539011159291;118.0;;98.0;2.0727760195068585;;0.1588134765625;1.097900390625;0.0386962890625;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;6.8;8.0;5.9;9.3;1.3280004785114152;4.993088109766742;-0.4971837686811176;6.6;6.6;7.0;10.15;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.8374431334750653;1
22.0;9.0;60.646027;59.71491133333333;340.4;81.82835727631488;-1.6256879853921211;115.0;;98.0;2.1006129771469406;;0.028564453125;1.0867919921875;0.0203857421875;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;7.8;9.1;6.9;9.3;1.1112052381169286;5.0555798239901435;-0.4935072254883677;6.6;9.569999999999999;7.0;10.15;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.8592894760874584;1
24.0;9.0;60.64601816666666;59.71494483333333;340.1;85.65799853502983;3.2647932554682995;114.0;;98.0;2.075790520975662;;-0.0560302734375;1.001708984375;0.0440673828125;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;7.4;9.1;6.9;6.8;0.8917257028415881;5.025785847527183;-0.4060541219190599;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.8668271030706818;1
26.0;9.0;60.64601033333334;59.714982;339.8;79.48438905829228;0.8162465700599939;109.0;;98.0;2.2077081376388312;;-0.015625;1.0791015625;0.2003173828125;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;6.8;7.6;8.5;6.8;0.6796472953802744;4.886578450621464;-0.5028360829908252;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.9065898142207129;1
28.0;10.0;60.646001166666665;59.715016;339.6;81.99484058094535;1.3399642182222635;112.0;;98.0;2.1174911535444245;;-0.020263671875;0.9383544921875;0.0977783203125;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;6.8;8.5;8.5;6.3;0.3414460288544442;4.556786727182754;-0.5151636199446625;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.8823061584826581;1
30.0;10.0;60.64599066666667;59.715053833333336;339.4;82.75386936036577;1.7995883171747988;119.0;;98.0;2.372494113833811;;-0.034423828125;1.0809326171875;0.03076171875;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;8.1;9.1;8.1;7.8;0.32943459114082374;3.668324498765102;-0.5880662840591371;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;1.2735176196149138;1.9180021691310445;1
33.0;9.0;60.64597666666667;59.71509666666667;339.0;77.9643418849467;-0.6955912167835083;120.0;;98.0;2.809354778249598;;0.014892578125;1.0345458984375;0.2083740234375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;8.1;9.1;5.9;7.8;0.07305707208956988;3.757848993148812;-0.5584940575414494;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.902018817721619;1
36.0;9.0;60.645965333333336;59.71513366666667;338.5;83.67483482596933;-1.756839890732312;119.0;;98.0;2.380861762001995;;0.0296630859375;0.9635009765625;0.0072021484375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;8.0;9.3;5.9;8.6;0.07317879140308602;3.597136604609696;-0.6366664111745326;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.9180021691310445;1
38.0;9.0;60.6459515;59.715171833333336;337.8;83.07182063661813;-2.9373222570955964;115.0;;98.0;2.5902401475745735;;0.0550537109375;1.053466796875;0.057861328125;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;8.6;9.3;3.6;9.2;0.0902452757686647;1.9958062451233605;-0.45904814987275033;9.569999999999999;9.569999999999999;7.0;10.15;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.9847152880573415;1
41.0;10.0;60.64594233333333;59.71520966666667;337.7;85.28626059471;-0.6116565326547214;111.0;;98.0;2.3029945159615326;;0.0103759765625;0.967529296875;-0.0400390625;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;8.6;7.4;5.2;12.3;0.6668014952751722;0.8537519739426892;-0.391533951854832;9.569999999999999;9.569999999999999;7.0;12.25;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;2.0562365596990477;1
43.0;10.0;60.64593383333333;59.71525166666667;338.1;85.32470894247732;-2.001310744020021;115.0;;98.0;2.47959713181059;;0.03466796875;0.994873046875;-0.0540771484375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;6.4;8.0;6.7;12.3;0.30654213018873644;0.6033263242219163;-0.37626740330164954;6.6;9.569999999999999;7.0;12.25;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.9847152880573415;1
45.0;9.0;60.64592566666666;59.71529383333333;338.1;86.61364033435683;-1.0916535716554296;117.0;;98.0;2.4741324356144694;;0.0166015625;0.9927978515625;0.0169677734375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;6.1;9.1;7.7;7.3;0.1981683721835098;0.41499684271161996;-0.6308099819099797;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.9507885309965323;1
48.0;10.0;60.64591116666666;59.71533433333333;338.2;82.28060261264754;4.1821307893882445;117.0;;98.0;2.7367952896865804;;-0.0760498046875;1.0185546875;0.0042724609375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;5.9;10.3;7.7;6.5;0.11719947703704454;0.8552061887125438;-0.8194224809196116;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.9507885309965323;1
51.0;10.0;60.6458935;59.715368;338.2;85.0539512369383;1.4723597277703795;112.0;;98.0;2.6913069571337553;;-0.02197265625;0.984130859375;0.0733642578125;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;7.6;10.3;7.3;6.5;0.42209488503482584;0.6560496761704274;-0.9110097140125588;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;2.037877304701735;1
53.0;10.0;60.64587633333333;59.71539516666667;338.0;87.79507208681216;-1.4587720794384562;114.0;;98.0;2.4186317026677266;;0.0264892578125;1.028564453125;0.030029296875;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;7.6;9.3;7.3;7.4;0.11483059331593758;0.9531356942273659;-0.8730101675698565;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;2.002125071285915;1
56.0;11.0;60.64585733333333;59.71542766666666;337.9;86.09543721537639;-3.7547726558913785;116.0;;98.0;2.7602742387569688;;0.074462890625;1.1422119140625;-0.0167236328125;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;5.8;9.3;8.4;7.4;-0.18811277915738545;1.6723230209611337;-0.7251439861214592;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.9676056735051233;1
59.0;11.0;60.64583966666667;59.71546833333333;338.4;80.3795410257988;-0.0073376657467285;120.0;;98.0;2.965242499501751;;-0.0008544921875;0.809326171875;0.0521240234375;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;5.8;9.0;9.4;11.8;0.2917139281804255;2.4121996340702774;-0.7485170693148486;6.6;9.569999999999999;10.15;12.25;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.902018817721619;1
62.0;11.0;60.645821833333336;59.7155075;339.1;83.0170542301409;1.816043837092788;125.0;;98.0;2.917084577025395;;-0.0185546875;1.102783203125;0.0631103515625;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;9.1;9.0;8.3;11.8;0.6938031976757442;2.604271628445463;-0.7489295597350356;9.569999999999999;9.569999999999999;10.15;12.25;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.8259380650127544;1
65.0;11.0;60.64580383333333;59.715547;339.1;82.19503675423465;-2.2273481144965075;122.0;;98.4;2.94304029960228;;0.0386962890625;0.984619140625;-0.0792236328125;Груженный движется вперед;32;75131;130;;;;;736.0;21.0;732.0;17.0;744.0;33.0;728.0;31.0;680.0;26.0;736.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];709;;;9.1;8.7;8.3;8.7;1.449479984089582;3.6685316226137012;-0.7509172539157545;9.569999999999999;9.569999999999999;10.15;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;1;0;flat;0.0;11.5;1.6;flat;1;0.23829353658294428;2.301813548338969;1
