len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.0;60.646559833333335;59.7142295;340.7;81.65146314214414;-3.373058391527995;102.0;;;0.0;;0.0631103515625;0.9718017578125;0.132568359375;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;768.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;0.0;;7.9;8.9;8.8;5.4;10.728518058625092;3.3867892141435565;-1.3529313124524385;7.7;7.7;7.3;7.3;-;7.7;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.3867892141435565;up;0;0.01;0.0;1
1.0;5.0;60.6465495;59.71423416666666;340.2;80.01274361201394;-2.932059336774209;101.0;;;1.17817150289263;;0.0528564453125;1.001708984375;0.1656494140625;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;768.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;;;7.9;8.9;8.6;5.1;6.967247722614303;3.5988479487571947;-0.807950957373615;7.7;7.7;7.3;7.3;-;7.7;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.5988479487571947;up;0;0.01;0.0;1
2.0;6.0;60.64654616666667;59.71424066666667;340.4;78.49857852618798;-5.012630917248882;102.0;;;0.5133285037913403;;0.0858154296875;1.0006103515625;0.16748046875;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;768.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;;;7.1;9.1;8.6;6.0;4.783505041306741;3.6793948383923003;-1.2778180787011464;7.7;7.7;7.3;7.3;-;7.7;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.6793948383923003;up;0;0.01;0.0;1
4.0;8.0;60.646528833333335;59.71425133333334;340.1;84.61203644171388;-2.737557438993828;102.0;;;2.015452966998686;;0.05419921875;1.1297607421875;0.0784912109375;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;768.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;;;9.3;9.1;8.1;6.4;3.7195844162331966;3.666599698024342;-1.3642644431578446;7.7;7.7;7.3;7.3;-;7.7;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.666599698024342;up;0;0.01;0.0;1
6.0;8.0;60.64650816666666;59.71426016666667;340.1;83.95243586439166;-4.910318471187274;103.0;;;2.3505966255813413;;0.0869140625;0.98876953125;-0.0037841796875;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;768.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;;;9.3;8.8;8.1;9.0;3.4000570772521854;3.5910641663049496;-1.29322477186343;7.7;7.7;7.3;7.3;-;7.7;7.3;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.5910641663049496;up;0;0.01;0.0;1
9.0;9.0;60.6464815;59.714275666666666;340.1;85.38313140046401;-2.3880692497651843;105.0;;;3.0867180079994903;;0.044677734375;1.0936279296875;0.0736083984375;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;768.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;;;10.3;8.8;7.9;9.0;3.5248481551647926;3.4766142641826865;-1.304595526629301;11.165;7.7;7.3;7.3;point_60%;7.7;7.3;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.4766142641826865;up;0;0.01;0.0;1
12.0;11.0;60.64645483333334;59.7142905;339.8;85.34087067153462;-3.4315611225345086;103.0;;;3.0769483429118223;;0.05859375;0.9222412109375;-0.0191650390625;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;768.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;;;10.3;9.5;7.9;8.6;3.8623137543295325;3.341092953523824;-1.147843768185468;11.165;7.7;7.3;7.3;point_60%;7.7;7.3;1;0.0;0;0;-;0.0;0;0;up;11.0;0.0;3.341092953523824;up;0;0.01;0.0;1
15.0;11.0;60.64642833333333;59.71431483333333;340.2;78.85652308006635;-3.5015839483568496;100.0;;;3.2350889310068993;;0.0687255859375;1.1014404296875;0.2032470703125;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;768.48;36.12;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;;;8.5;9.5;8.5;8.6;4.242318025277173;3.19715269573312;-1.1002160479623013;7.7;7.7;7.3;7.3;point_60%;7.7;7.3;1;0.0;0;0;-;0.0;0;0;up;11.0;0.0;3.19715269573312;up;0;0.01;0.0;1
19.0;11.0;60.646401833333336;59.714342333333335;340.7;82.83642251445397;-2.088302034328899;98.0;;;3.309770533315648;;0.037109375;0.98974609375;-0.0462646484375;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;769.12;36.28;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;;;8.5;8.2;8.5;11.2;4.549310237325585;3.0530480103745887;-1.1479771336452842;7.7;7.7;7.3;10.584999999999999;point_60%;7.7;7.3;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.0530480103745887;up;0;0.01;0.0;1
21.0;11.0;60.6463795;59.71436283333333;339.8;82.35155945353421;-2.4198928656169114;112.0;;;2.7262635508445863;;0.0435791015625;1.0213623046875;0.1195068359375;Груженный движется вперед;32;75131;130;;;;;764.0;28.0;764.0;24.0;772.0;39.0;756.0;34.0;716.0;34.0;769.76;36.44;/home/pi/adviser/route1;['/home/pi/adviser/route1'];696;;;9.5;8.2;7.9;11.2;4.715401851194597;2.913428033792279;-1.1479768744765777;7.7;7.7;7.3;10.584999999999999;point_60%;7.7;7.3;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.913428033792279;up;0;0.01;0.0;1
