len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.0;60.6460735;59.7149525;338.3;83.95390348805503;-1.1690404658625997;103.0;;63.2;0.0;;0.0208740234375;1.0150146484375;0.10498046875;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;0.0;;6.8;10.3;9.6;4.3;2.154118145112919;6.709092602864532;-0.8933563886430296;7.2;10.44;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;flat;0;5.5;1.6;flat;0;0.01;0.0;1
1.0;5.0;60.646067;59.71496316666666;338.0;82.89005965016509;-3.265410272479882;103.0;;63.2;0.9286544460306391;;0.059326171875;1.045654296875;0.1090087890625;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;;;8.2;8.5;9.2;4.3;1.3610866277406313;5.857167422089757;-0.8581805446520967;7.2;7.2;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;0.0;1
2.0;6.0;60.646057166666665;59.7149805;337.9;85.37107333006782;-0.9343073421222944;103.0;;63.2;1.446711099715915;;0.016845703125;1.0382080078125;0.0726318359375;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;;;8.3;8.5;8.8;6.3;1.0580828431327853;5.095839305488074;-1.093763685778908;7.2;7.2;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;flat;0;6.25;1.6;flat;0;0.01;0.0;1
4.0;6.0;60.646041833333335;59.71499666666666;337.7;81.70303576115248;-0.285612960820737;103.0;;63.2;1.9214340946780557;;0.0052490234375;1.023681640625;0.149169921875;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;;;8.3;8.1;8.5;6.6;1.0703044755887987;4.427382893444994;-0.9344644531557709;7.2;7.2;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;0.0;1
6.0;6.0;60.646030333333336;59.715014;337.8;83.16947779162658;-1.3840753089091198;103.0;;63.2;1.5917270011547806;;0.0245361328125;1.021484375;0.118408203125;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;;;8.6;8.1;7.4;6.7;1.2580368417692522;3.8547579555059475;-0.9101429417846938;7.2;7.2;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;0.0;1
7.0;6.0;60.6460235;59.71502483333333;337.5;85.68662418549201;-2.2922830296970016;103.0;;63.2;0.9634045658072841;;0.038818359375;1.003173828125;-0.0032958984375;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;;;9.0;8.1;7.4;6.7;1.5135196970635625;3.3812145277197123;-0.8378747373925264;7.2;7.2;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;flat;0;0.0;1.6;flat;0;0.01;0.0;1
8.0;6.0;60.64601433333333;59.71504166666666;338.3;84.8591632775872;-0.931662847391868;103.0;;63.2;1.3730010454035024;;0.015869140625;1.03271484375;0.08740234375;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;;;9.0;7.7;6.7;7.6;1.7578140419576598;3.0098980499818473;-0.7289327347070436;7.2;7.2;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;up;0;0.0;1.7578140419576598;flat;1;0.01;0.0;1
10.0;7.0;60.64600525;59.71506241666667;338.15;82.37837933202508;0.5569879896931598;103.0;;63.2;1.4768453825721282;;-0.0098876953125;1.07073974609375;0.00872802734375;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;;;11.4;9.2;7.2;8.6;1.937668928401667;2.7434545033781266;-0.5556160237120622;10.44;7.2;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;up;0;6.25;1.937668928401667;up;1;0.01;0.0;1
12.0;8.0;60.6459965;59.71509116666667;338.3;86.32525249734434;-2.049212501810374;103.0;;63.2;1.776900243471407;;0.0418701171875;1.10595703125;-0.036865234375;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;;;11.4;9.0;8.8;8.6;2.022388266177568;2.583635547527974;-0.5662149404590591;10.44;7.2;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;up;0;0.0;2.022388266177568;up;1;0.01;0.0;1
13.0;8.0;60.64598933333333;59.715114166666666;338.8;87.96880360873408;-1.605744039644466;103.0;;63.2;1.4872132481158022;;0.0269775390625;1.0020751953125;0.00341796875;Груженный движется вперед;32;75131;130;;;;;740.0;17.0;732.0;13.0;736.0;26.0;736.0;21.0;688.0;19.0;732.0;22.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];671;;;9.0;9.0;6.6;7.1;2.000697629266889;2.5309036579278965;-0.8440835643338844;7.2;7.2;7.4;7.4;point_60%;7.2;7.4;1;0;0;0;-;0.0;0;0;up;0;0.0;2.000697629266889;up;1;0.01;0.0;1
