len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;9.0;60.64675983333333;59.71395683333333;324.2;85.10340062347466;-2.5117242339804853;96.0;;;0.0;;0.04443359375;0.983642578125;0.0614013671875;Груженный движется вперед;32;75131;130;;;;;756.0;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;0.0;;7.5;8.1;8.7;5.9;3.564986738136061;2.5117242339804853;-0.7025200329253485;7.4;7.4;7.2;7.2;-;7.4;7.2;0;0;0;0;-;0.0;0;0;0;0.0;10;0.0;0;0;0.01;0.0;0
2.0;9.0;60.646746;59.71399016666667;324.4;80.9586297588083;-3.3541004289538874;96.0;;;2.383288337411073;;0.0615234375;1.0345458984375;0.1375732421875;Груженный движется вперед;32;75131;130;;;;;756.0;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;6.8;8.3;8.7;5.5;7.509374214868575;3.3541004289538874;-0.8011936932337642;7.4;7.4;7.2;7.2;-;7.4;7.2;0;0;0;0;-;0.0;1;0;0;0.0;0;0.0;0;0;0.01;0.0;0
6.0;10.0;60.64672466666666;59.714032333333336;325.0;79.89866633592118;-4.273315620766592;98.0;;;3.3067355803065337;;0.0771484375;1.0164794921875;0.0985107421875;Груженный движется вперед;32;75131;130;;;;;756.0;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;9.7;8.3;8.1;6.8;5.509802120147137;4.273315620766592;-0.9018605308628258;10.73;7.4;7.2;7.2;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;0;0.0;0;0.0;0;0;0.01;0.0;0
9.0;11.0;60.646701;59.7140705;325.0;82.33920942318377;-1.2408674354610283;101.0;;;3.358400863262099;;0.019775390625;0.905029296875;0.1201171875;Груженный движется вперед;32;75131;130;;;;;756.0;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;9.7;6.6;7.2;9.8;7.495249148757742;1.2408674354610283;-0.9620233550543502;10.73;7.4;7.2;10.44;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;10;1.2408674354610283;0;1;3.3797134279003216;0.916121917889729;0
13.0;10.0;60.64667533333333;59.714107;325.3;84.568571987832;-3.593429398015;97.0;;;3.482960881855918;;0.0677490234375;1.07763671875;-0.058837890625;Груженный движется вперед;32;75131;130;;;;;756.0;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;7.5;7.4;5.8;9.8;-3.1205508689422703;3.593429398015;-1.0048119570436205;7.4;7.4;7.2;10.44;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;0;3.593429398015;up;1;0.01;0.953900141307862;0
16.0;11.0;60.64665;59.71413983333333;326.0;70.18147443994725;-4.705003752428004;96.0;;;3.3411573199060998;;0.0909423828125;1.031982421875;0.3570556640625;Груженный движется вперед;32;75131;130;;;;;756.051282051282;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;7.0;7.4;10.1;9.5;18.10631313559604;4.705003752428004;-0.976200399221991;7.4;7.4;10.44;10.44;point_60%;7.4;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0;4.705003752428004;up;1;0.01;0.9638366011131524;0
20.0;11.0;60.64662233333333;59.714178;326.7;79.19895424110666;-4.832481081375815;101.0;;;3.717991367277759;;0.094482421875;1.0848388671875;0.1668701171875;Груженный движется вперед;32;75131;130;;;;;756.1196581196582;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;7.0;9.2;10.1;9.8;8.644600928115636;4.832481081375815;-1.0959925538645137;7.4;7.4;10.44;10.44;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;0;4.832481081375815;up;1;0.01;0.916121917889729;0
23.0;12.0;60.64659833333333;59.71420316666666;326.2;79.3606220980704;-5.645124996566517;106.0;;;3.00400886649768;;0.09716796875;0.9842529296875;0.0626220703125;Груженный движется вперед;32;75131;130;;;;;756.1880341880342;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;9.3;9.2;8.1;9.8;3.6331511710853017;5.645124996566517;-1.049989884441786;7.4;7.4;10.44;10.44;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;0;5.645124996566517;up;1;0.01;0.8729086198760625;0
27.0;14.0;60.646567;59.71423983333333;326.6;74.74694011449543;-4.991482091869344;99.0;;;4.021208277652137;;0.0880126953125;1.0880126953125;0.0101318359375;Груженный движется вперед;32;75131;130;;;;;756.2564102564103;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;9.3;9.7;8.1;8.3;0.5335135284329722;4.991482091869344;-1.021539853440196;7.4;10.73;10.44;7.2;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;0;4.991482091869344;up;1;0.01;0.9346294313824508;0
31.0;14.0;60.64653616666666;59.71427833333333;327.2;80.05009077784383;-1.3297295603745698;91.0;;;4.0243363625880635;;0.0238037109375;1.0030517578125;0.1385498046875;Груженный движется вперед;32;75131;130;;;;;756.3247863247864;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;8.9;9.7;10.2;8.3;7.791348199703035;1.3297295603745698;-1.0342527744722942;7.4;10.73;10.44;7.2;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;0;1.3297295603745698;up;1;0.01;1.0167946561193695;0
35.0;15.0;60.646501;59.714321;327.9;82.26525780352333;-6.050975851209441;100.0;;;4.554844847192692;;0.1119384765625;1.056396484375;-0.0704345703125;Груженный движется вперед;32;75131;130;;;;;756.3931623931624;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;8.9;8.9;10.2;7.6;-3.8060886354557635;6.050975851209441;-1.0371567759100917;7.4;7.4;10.44;7.2;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;0;6.050975851209441;up;1;4.182875146771542;2.6439225896434526;0
39.0;14.0;60.646469333333336;59.71435916666667;328.3;82.19608746966907;-1.967393266574922;94.0;;;4.09446475338073;;0.0323486328125;0.9677734375;0.1043701171875;Груженный движется вперед;32;75131;130;;;;;756.4615384615385;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;6.8;7.5;6.8;7.6;6.120092544711542;1.967393266574922;-1.1287406833055331;7.4;7.4;7.2;7.2;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;0;1.967393266574922;up;1;0.01;2.8126836060036733;0
43.0;15.0;60.6464355;59.71439183333333;329.0;70.75302039062362;-1.6627102977261417;92.0;;;4.166921552171301;;0.03369140625;1.0499267578125;0.2083740234375;Груженный движется вперед;32;75131;130;;;;;756.5299145299145;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;6.4;7.1;9.1;7.2;11.015908672815474;1.6627102977261417;-1.130484700850261;7.4;7.4;7.2;7.2;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;0;1.6627102977261417;up;1;0.01;2.8738289017863616;0
48.0;15.0;60.64640116666666;59.71442483333333;329.3;85.1688136530824;-3.334721398734238;100.0;;;4.225020626168594;;0.0419921875;0.9127197265625;-0.0224609375;Груженный движется вперед;32;75131;130;;;;;756.5982905982905;32.0;756.0;30.0;760.0;43.0;752.0;39.0;704.0;38.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];631;;;6.2;7.7;9.1;7.7;-1.4092693907162348;3.334721398734238;-1.1646992537349568;7.4;7.4;7.2;7.2;point_60%;7.4;7.2;1;0;0;0;-;0.0;1;0;up;0.0;15;3.334721398734238;up;1;0.01;2.6439225896434526;0
