len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;6.0;60.646735666666665;59.7140135;321.2;82.31692871028659;-2.743585796327273;104.0;;87.2;0.0;;0.0426025390625;0.9952392578125;0.10986328125;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;756.0;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;0.0;;7.4;8.8;10.5;3.2;6.261578169295965;2.743585796327273;-0.6744141104607078;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
2.0;7.0;60.646726;59.71403816666667;320.3;82.31685660466083;0.987046558769837;109.0;;86.8;1.7233148448920355;;-0.017578125;1.0377197265625;0.1337890625;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;756.1188118811881;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;;;8.8;9.2;10.5;6.9;7.2867373263283275;-0.987046558769837;-0.8373789576079709;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
3.0;8.0;60.64671466666667;59.714059;320.6;77.924208829083;0.0900509608005978;107.0;;86.8;1.6982866687873581;;-0.00146484375;0.9705810546875;0.208740234375;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;756.2772277227723;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;;;9.2;9.2;9.0;5.9;11.874023333213426;-0.0900509608005978;-1.0084314827328957;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
5.0;8.0;60.64670066666667;59.714077;320.6;82.53031975788561;-4.1827782743626205;108.0;;86.8;1.8422050164916979;;0.0731201171875;1.039306640625;-0.03125;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;756.4356435643565;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;;;9.2;8.2;7.7;7.1;-1.721480105667542;4.1827782743626205;-0.8255708315670391;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
7.0;9.0;60.6466865;59.71410366666667;320.2;79.291166746129;1.5262684095764998;106.0;;86.8;2.145839452243141;;-0.029052734375;1.015625;0.191162109375;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;756.5940594059406;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;;;10.7;8.2;9.3;7.1;10.479729561870741;-1.5262684095764998;-0.9430429607650361;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
10.0;9.0;60.6466695;59.71412883333333;320.2;80.19040936609409;-4.34204807740306;103.0;;86.8;2.33825331634343;;0.0791015625;1.0640869140625;0.16015625;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;756.7524752475247;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;;;10.7;7.5;9.3;3.8;8.46542534138018;4.34204807740306;-1.0630247082285997;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;0;0;flat;0.0;9.5;1.6;flat;0;0.01;0.0;0
12.0;9.0;60.646651;59.71414983333333;320.5;86.09167575900948;-2.235517651643794;107.0;;86.8;2.356802619091016;;0.0394287109375;1.0074462890625;-0.0067138671875;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;756.9108910891089;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;;;7.8;7.5;10.2;6.0;-0.38181888417695065;2.235517651643794;-0.925619281619908;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
14.0;9.0;60.6466345;59.71417516666666;320.5;77.6363695644367;-1.7674407809771298;114.0;;86.8;2.298895871761905;;0.02783203125;0.9619140625;0.2076416015625;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;757.0693069306931;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;;;10.1;8.0;10.2;8.3;11.914802061328464;1.7674407809771298;-0.9683101604465598;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
17.0;9.0;60.646613;59.71420533333333;320.3;83.83207615126256;1.8663295792426131;118.0;;87.2;2.9048721605911605;;-0.03564453125;1.088134765625;0.112060546875;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;757.2277227722773;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;;;10.9;8.0;7.1;8.3;5.849105438757337;-1.8663295792426131;-1.0097161259266376;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
20.0;9.0;60.6465935;59.71423033333333;320.5;80.95547635746297;-2.422116151738462;110.0;;87.2;2.563854635044411;;0.039794921875;0.99658203125;0.142578125;Груженный движется вперед;32;75131;130;;;;;756.0;30.0;760.0;27.0;756.0;42.0;757.3861386138615;38.0;708.0;37.0;764.0;39.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];747;;;10.9;7.7;7.1;7.1;8.06090919709451;2.422116151738462;-0.9520947572514289;8.6;8.6;8.1;8.1;-;8.6;8.1;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
