len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
10.0;0.0;60.646051166666666;59.7156845;333.5;84.76828899970677;-0.4765679257374636;48.0;;85.2;0.6316393898749072;204.8;0.0086669921875;1.038330078125;0.0899658203125;Груженный стоит;32;75131;130;;-125.0;;6.4;760.0;28.0;752.0;24.0;772.0;41.0;752.0;39.0;716.0;34.0;760.0;37.0;/home/pi/adviser/route3;[];964;0.45032727376419185;5.916444444444445;6.4;6.8;3.8;4.2;0.5350467316492322;4.913021113676362;-0.8533487311184751;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0;1.6;flat;0;0.01;0.0;0
12.0;0.0;60.64603966666667;59.71570883333333;335.4;85.17482605604238;-0.6557284746673161;47.0;;85.6;0.610993814796864;204.80000000000004;0.0118408203125;1.0325927734375;0.0859375;Груженный стоит;32;75131;130;;-125.0;;6.4;760.0;28.0;752.0;24.0;772.0;41.0;752.0;39.0;716.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];964;0.27932634100953696;6.3146666666666675;6.4;6.8;3.8;4.2;0.5812456887817115;4.939637695517517;2.3706937147567864;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0;1.6;flat;0;0.01;0.0;1
13.0;0.0;60.64604466666667;59.715698333333336;335.0;85.47435054189009;-0.575442448165931;47.0;;85.6;0.5142764135163846;204.8;0.0103759765625;1.0294189453125;0.0810546875;Груженный стоит;32;75131;130;;-125.0;;6.4;760.25;28.0;752.0;24.0;772.0;41.0;752.0;39.0;716.0;34.0;760.0;37.0;/home/pi/adviser/route3;[];964;0.5530964224074456;6.599111111111112;6.6;7.6;3.8;4.2;0.6005564987916795;4.939633006064759;1.155298692706081;7.0;7.0;7.2;7.2;-;7.0;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0;1.6;flat;0;0.01;0.0;0
31.0;0.0;60.646029666666664;59.715715583333335;331.5;84.59061384848785;-0.6167927993226667;104.5;;85.6;0.7025253860495311;204.8;0.01104736328125;1.026611328125;0.09625244140625;Груженный стоит;32;75131;130;;-125.0;;6.4;562.0769230769231;2.615384615384615;752.0;25.0;772.0;41.0;768.0;40.0;716.0;34.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];964;0.6478215878721625;17.57866666666667;8.0;8.3;7.1;6.6;1.7611381079117385;4.869550082770506;-0.6361710151470374;7.0;7.0;7.2;7.2;point_60%;7.0;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0;1.7611381079117385;flat;1;0.01;0.0;1
34.0;0.1;60.646011;59.71570866666666;331.6;80.88573373788812;-7.188700423082036;102.0;;86.4;1.127496583021775;204.8;0.12890625;1.023193359375;0.099853515625;Груженный стоит;32;75131;130;;-125.0;;6.4;149.25641025641022;-49.28205128205128;752.0;25.0;776.3333333333333;41.541666666666664;768.0;40.0;716.0;34.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];964;0.050455930195746075;18.887111111111114;7.5;4.7;5.9;8.8;2.833486479017791;3.3328424051989476;-2.13188483522622;7.0;7.0;7.2;7.2;point_60%;7.0;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0;2.833486479017791;up;1;0.01;0.0;1
36.0;1.0;60.645998;59.715692;331.9;85.55161240108954;-4.048157196328028;103.0;;86.8;1.709245415652209;204.8;0.0701904296875;0.990478515625;-0.003173828125;Груженный стоит;32;75131;130;;-125.0;;6.4;131.30769230769232;-51.53846153846154;752.0;25.0;776.5999999999999;41.575;768.0;40.0;716.0;34.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];964;0.03328304312998926;18.944000000000003;7.6;6.2;5.0;10.2;3.1151662415746704;2.9655384780930873;-1.9665012082359885;7.0;7.0;7.2;10.44;point_60%;7.0;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0;3.1151662415746704;up;1;0.01;0.0;1
38.0;5.0;60.64597883333333;59.71567566666667;332.1;80.51056545591172;-4.213903744684929;104.0;;86.8;2.312345911204238;204.8;0.074951171875;1.0003662109375;0.14990234375;Груженный стоит;32;75131;130;;-125.0;;6.4;113.35897435897436;-53.794871794871796;752.0;25.0;776.8666666666666;41.608333333333334;768.0;40.0;716.0;34.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];964;0.024602239921475217;19.00088888888889;8.9;6.5;7.6;10.2;3.2501528229470833;2.8954274261965414;-1.9928275903354167;7.0;7.0;7.2;10.44;point_60%;7.0;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0;3.2501528229470833;up;1;0.01;0.0;1
41.0;9.0;60.645959;59.7156575;332.1;84.4816131235919;-3.1604411539665587;105.0;;86.8;2.420227509941237;204.8;0.0562744140625;1.0230712890625;0.0703125;Груженный стоит;32;75131;130;;-125.0;;6.4;95.41025641025641;-56.05128205128205;752.0;25.0;777.1333333333334;41.641666666666666;768.0;40.0;716.0;34.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];964;0.02350559550918837;19.05777777777778;8.9;8.3;7.6;8.3;3.3287202307312276;2.4986308185202333;-1.953935744649756;7.0;7.0;7.2;7.2;point_60%;7.0;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0;3.3287202307312276;up;1;0.01;0.0;1
44.0;10.0;60.6459365;59.715639;332.2;76.48671073993548;-4.294196828487637;105.0;;87.2;2.700531245769429;204.8;0.08349609375;1.084228515625;-0.246826171875;Груженный движется вперед;32;75131;130;;-125.0;;6.4;77.46153846153845;-58.30769230769231;752.0;25.0;777.4000000000001;41.675;768.0;40.0;716.0;34.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];964;0.021065813986788456;19.11466666666667;6.8;8.3;8.4;8.3;3.4137314710247675;2.336039538742454;-2.000113775968303;7.0;7.0;7.2;7.2;point_60%;7.0;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0;3.4137314710247675;up;1;0.01;5.441144518960246;1
46.0;0.1;60.64591633333333;59.71562016666667;332.3;82.8027367466295;-4.802832224682891;4096.0;;6.4;2.4690467405795675;204.8;0.083740234375;0.9910888671875;0.0928955078125;Груженный движется вперед;32;75131;130;;-125.0;;6.4;64.0;-60.0;752.0;25.0;777.6666666666667;41.708333333333336;768.0;40.0;716.0;34.0;764.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];964;0.023040831084281205;19.171555555555557;6.8;7.4;8.4;6.8;3.296324601314084;1.9657487537237053;-1.9996890417258522;7.0;7.0;7.2;7.2;point_60%;7.0;7.2;1;0;0;0;-;0.0;0;0;up;0.0;0;3.296324601314084;up;1;0.01;0.1379619588580606;1
