len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;8.0;60.64592433333333;59.71534483333333;336.0;82.54477000299761;-0.8608119350586727;103.0;;64.8;0.0;;0.0150146484375;0.99609375;0.1292724609375;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;0.0;;7.6;8.5;7.6;7.7;0.8373037311330538;8.21543148494146;-1.3771706708301106;6.8;6.8;7.1;7.1;-;6.8;7.1;0;0.0;0;0;-;0.0;0;0;up;8.0;0.0;0.8373037311330538;up;0;0.01;0.0;1
2.0;8.0;60.645905166666665;59.7153525;336.7;83.76407116032289;-2.156717929568858;107.0;;64.8;2.1742905476238543;;0.0374755859375;1.0238037109375;0.1009521484375;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;;;9.1;8.5;9.2;6.7;2.3302642069296455;6.662497749489749;-1.3756482433325932;9.86;6.8;7.1;7.1;point_60%;6.8;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.3302642069296455;up;0;0.01;0.0;1
5.0;8.0;60.6458845;59.715360833333335;336.6;81.36995211690669;-2.9994581942294225;103.0;;64.8;2.345155209056623;;0.05126953125;0.9644775390625;0.128662109375;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;;;9.1;8.5;9.2;8.1;2.8593558006269344;5.472283819224372;-1.3705037340340915;9.86;6.8;7.1;7.1;point_60%;6.8;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.8593558006269344;up;0;0.01;0.0;1
6.0;7.0;60.645868;59.715367666666666;337.0;80.641231234593;-3.0648076713974155;104.0;;64.8;1.874272371644393;;0.0543212890625;1.0281982421875;0.1502685546875;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;;;8.6;7.2;5.2;10.0;2.786334060946981;4.601492572138311;-1.4179333424141487;9.86;6.8;7.1;10.295;point_60%;6.8;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.786334060946981;up;0;0.01;0.0;1
8.0;8.0;60.6458505;59.715373166666666;336.1;84.22145272856349;-0.3159259387164116;105.0;;64.8;1.9711087936451088;;0.005859375;1.0491943359375;0.0537109375;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;;;9.5;4.7;3.8;10.0;2.3987045514769703;4.005017885784609;-1.1481661780443768;9.86;6.8;7.1;10.295;point_60%;6.8;7.1;1;0.0;0;0;-;0.0;0;0;up;8.0;0.0;2.3987045514769703;up;0;0.01;0.0;1
11.0;8.0;60.64583233333333;59.71538983333333;336.1;78.84124080755821;-5.435784854209178;102.0;;64.8;2.217443740089166;;0.0938720703125;1.0126953125;0.0523681640625;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;;;9.5;6.7;3.0;11.4;1.9165126375770596;3.636887641002142;-1.2251844921912243;9.86;6.8;7.1;12.424999999999999;point_60%;6.8;7.1;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.9165126375770596;up;0;0.01;0.0;1
13.0;8.0;60.6458135;59.71540366666667;336.1;87.82684968511711;-0.6872841692539259;103.0;;64.8;2.2283165153828026;;0.0123291015625;1.08251953125;-0.0152587890625;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;;;8.3;8.2;5.4;11.4;1.4991332732882217;3.4512067256413896;-1.3233295144897288;9.86;6.8;7.1;12.424999999999999;point_60%;6.8;7.1;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;1;0.01;0.0;1
15.0;9.0;60.64579183333333;59.71541483333333;336.2;80.68868360668716;-1.0954437986045689;104.0;;64.8;2.487749819087515;;0.021728515625;1.030029296875;0.0748291015625;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;;;7.1;11.2;7.7;9.0;1.2520607882400718;3.4031000382902157;-1.170044680236089;9.86;11.9;7.1;7.1;point_60%;6.8;7.1;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.0;1
18.0;11.0;60.6457685;59.715435;336.4;76.66750101652613;0.8571601576647414;102.0;;64.8;2.821013019724579;;-0.016845703125;0.9420166015625;0.0;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;;;9.1;11.2;7.7;7.1;1.2336986745587406;3.449655491999632;-1.1390619776445399;9.86;11.9;7.1;7.1;point_60%;6.8;7.1;1;0.0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.0;1
21.0;11.0;60.645746333333335;59.71545583333333;336.7;76.87390248004347;-3.2065822435914524;97.0;;64.8;2.716924921261857;;0.066162109375;1.141845703125;0.2071533203125;Груженный движется вперед;32;75131;130;;;;;744.0;21.0;740.0;18.0;752.0;33.0;736.0;31.0;680.0;27.0;744.0;30.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];645;;;9.1;8.1;7.7;9.3;1.4621493737746765;3.5508670180095763;-1.0099856062615595;9.86;6.8;7.1;10.295;point_60%;6.8;7.1;1;0.0;0;0;-;0.0;1;0;flat;0.0;12.0;1.6;flat;1;0.01;0.0;1
