len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;8.0;60.646551333333335;59.71415616666667;329.0;82.98055516240328;-0.7068012000064468;112.0;;;0.0;;0.0069580078125;0.9090576171875;0.1005859375;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;0.0;;6.0;11.1;11.8;3.1;5.9882015232981765;1.4647914151626156;-1.692737327936595;7.1;10.295;12.424999999999999;7.1;point_60%;7.1;7.1;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.0;0
2.0;9.0;60.64652933333333;59.71415066666667;329.6;82.33834144781031;-0.4227910610677899;117.0;;;2.4673921103138245;;0.0107421875;1.1077880859375;0.142578125;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;;;8.3;11.1;11.4;6.6;5.887552429988776;0.5287335179947363;-1.7168086926499204;7.1;10.295;12.424999999999999;7.1;point_60%;7.1;7.1;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;1.4647914151626156;0.26632499220273154;0
5.0;0.1;60.646506;59.714143666666665;329.8;87.37480765400028;-2.0137787972812364;118.0;;;2.6254356940574173;;0.0394287109375;1.046875;-0.0150146484375;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;;;9.5;10.1;8.8;7.0;5.351952008056849;0.5094967993392687;-1.5378538452206167;10.295;10.295;7.1;7.1;point_60%;7.1;7.1;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;0;0.01;0.2640680007433864;0
7.0;8.0;60.64648616666667;59.714145;329.9;79.93794238654223;-2.492029027340922;112.0;;;2.2090724937416475;;0.048095703125;1.0833740234375;0.185546875;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;;;8.8;10.1;5.5;7.0;4.631208447606529;1.0455252287692551;-1.5634250757747674;7.1;10.295;7.1;7.1;point_60%;7.1;7.1;1;0;0;0;-;0.0;1;0;flat;0.0;9.0;1.6;flat;0;0.01;0.27821450078321064;0
10.0;8.0;60.646464;59.714145333333335;330.4;81.3266280427494;0.5844951339412852;109.0;;;2.467690870263623;;-0.0106201171875;1.0682373046875;0.1146240234375;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;;;8.8;7.5;6.8;11.0;3.912713242334476;1.8521535554597632;-1.3699219856191136;7.1;7.1;7.1;10.295;point_60%;7.1;7.1;1;0;0;0;-;0.0;1;0;up;0.0;0.0;1.8521535554597632;flat;1;0.01;0.28587178062128066;0
12.0;8.0;60.64644233333333;59.71415433333333;330.8;84.59372947057261;-4.690952021931154;114.0;;;2.4614568552142897;;0.078857421875;0.977294921875;0.0452880859375;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;;;8.5;7.5;6.0;11.0;3.327896490809483;2.714218673944571;-1.4147725632096861;7.1;7.1;7.1;10.295;point_60%;7.1;7.1;1;0;0;0;-;0.0;1;0;up;0.0;0.0;2.714218673944571;up;1;0.01;0.27333354462911924;0
15.0;8.0;60.64642;59.7141615;331.0;86.93020392192363;-2.861490469462453;115.0;;;2.5167484031700686;;0.0523681640625;1.043212890625;-0.0140380859375;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;;;8.5;7.9;6.0;8.1;2.958682197752093;3.4786709898728585;-1.2838679802026927;7.1;7.1;7.1;7.1;point_60%;7.1;7.1;1;0;0;0;-;0.0;1;0;up;0.0;0.0;3.4786709898728585;up;1;0.01;0.27095673119756164;0
17.0;8.0;60.64640283333333;59.71417183333333;331.2;84.03979186077575;-2.896183301452126;112.0;;;1.9924738189196278;;0.0531005859375;1.043212890625;0.093994140625;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;;;7.3;8.1;5.5;7.9;2.843943575314192;4.0471857857658895;-1.1262144803548857;7.1;7.1;7.1;7.1;point_60%;7.1;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;4.0471857857658895;up;1;0.01;0.27821450078321064;0
20.0;8.0;60.64637916666667;59.71419483333333;332.2;85.9419984245311;-3.5878172153160715;110.0;;;2.9182910404791;;0.0631103515625;1.0167236328125;0.0277099609375;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;;;7.6;8.5;6.7;7.9;2.9859583443586444;4.368774586773709;-0.8810150488050139;7.1;7.1;7.1;7.1;point_60%;7.1;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;4.368774586773709;up;1;0.01;0.2832729462519963;0
22.0;8.0;60.6463655;59.714217833333336;332.3;86.57008859931372;-3.3772606449053524;112.0;;;1.9722855382085351;;0.0579833984375;0.98193359375;0.0087890625;Груженный движется вперед;32;75131;130;;;;;756.0;29.0;756.0;24.0;756.0;38.0;752.0;36.0;712.0;33.0;764.0;36.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];656;;;7.6;8.5;6.7;7.4;3.356864035738872;4.432396526431826;-0.872293560944827;7.1;7.1;7.1;7.1;point_60%;7.1;7.1;1;0;0;0;-;0.0;0;0;up;0.0;0.0;4.432396526431826;up;1;0.01;0.27821450078321064;0
