len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;5.0;60.6460315;59.7147855;334.9;82.60873104986418;-3.692170865923688;102.0;;98.0;0.0;;0.067626953125;1.0386962890625;0.1160888671875;Груженный стоит;32;75131;130;;;;;728.0;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;0.0;;8.9;9.8;10.7;3.2;2.9912111834422634;6.801187148767027;-0.24319345372708878;8.3;8.3;11.889999999999999;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;up;5.0;0.0;2.9912111834422634;up;0;0.01;0.0;1
1.0;5.0;60.6460285;59.714810166666666;335.1;83.80313066440998;-1.7952129993297348;102.0;;98.8;1.3868739748412648;;0.0323486328125;1.0572509765625;0.1048583984375;Груженный движется вперед;32;75131;130;;;;;728.0952380952381;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;;;8.9;7.4;9.4;7.3;2.570125137897846;5.310540975101314;-0.16177115196049185;8.3;8.3;8.2;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;up;5.0;0.0;2.570125137897846;up;0;0.01;0.0;1
3.0;6.0;60.6460265;59.71483516666667;335.2;84.68945054431123;-1.1801550415955326;102.0;;98.8;1.382301803004926;;0.0208740234375;1.0015869140625;0.0875244140625;Груженный движется вперед;32;75131;130;;;;;728.2222222222222;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;;;9.9;7.4;8.2;7.3;2.2818758969129957;4.440932583092483;-0.11715136126597203;8.3;8.3;8.2;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.2818758969129957;up;0;2.7806681606700545;1.0582375652518714;1
4.0;5.0;60.646025;59.714861166666665;335.4;84.21794444383929;-2.280602962546276;102.0;;98.8;1.4286163541416845;;0.03955078125;1.0445556640625;0.0931396484375;Груженный движется вперед;32;75131;130;;;;;728.3492063492064;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;;;10.8;5.7;8.2;8.2;2.0858478935445546;4.013120120073481;-0.028927465154373166;12.035;8.3;8.2;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.0858478935445546;up;0;0.01;1.0582375652518714;1
5.0;6.0;60.64602466666667;59.71488466666667;335.5;84.34293093307578;-3.546229759022389;102.0;;98.4;1.2829354434728244;;0.0634765625;1.061767578125;0.0194091796875;Груженный движется вперед;32;75131;130;;;;;728.4761904761905;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;;;8.4;7.9;7.4;6.9;1.9489453353170703;3.880154944285538;1.9665615269559567e-07;12.035;8.3;8.2;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;up;0.0;0.0;1.9489453353170703;up;0;0.01;1.0582375652518714;1
7.0;6.0;60.64602466666667;59.7149105;335.4;83.85330212384179;-1.564806095316133;102.0;;98.4;1.4097290690144617;;0.029052734375;1.0758056640625;0.11181640625;Груженный движется вперед;32;75131;130;;;;;728.6031746031746;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;;;11.0;7.9;7.6;6.9;1.8450435488317205;3.924568763680653;-0.12681359787857782;12.035;8.3;8.2;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;up;0.0;0.0;1.8450435488317205;up;0;0.01;1.0582375652518714;1
8.0;7.0;60.646023;59.714937166666665;335.9;84.41286311679242;-2.0028233368447044;102.0;;98.4;1.4669842679517113;;0.03466796875;0.9853515625;0.0889892578125;Груженный движется вперед;32;75131;130;;;;;728.7301587301588;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;;;11.0;6.8;7.6;9.7;1.7544403243752418;4.055560774724087;-0.13680640480794692;12.035;8.3;8.2;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;up;0.0;0.0;1.7544403243752418;up;0;0.01;1.0582375652518714;1
10.0;7.0;60.64602116666666;59.71496433333333;335.1;84.97943495590405;-0.4522004652485955;102.0;;98.4;1.4964715873456678;;0.0074462890625;1.0601806640625;0.0650634765625;Груженный движется вперед;32;75131;130;;;;;728.8571428571429;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;;;9.8;6.2;4.0;9.7;1.663307260528852;4.206184801196855;-0.13868055099124632;8.3;8.3;8.2;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;up;0.0;0.0;1.663307260528852;up;0;0.01;1.0582375652518714;1
12.0;8.0;60.646019;59.714996;335.0;85.61714980373098;-3.089963334548806;102.0;;98.4;1.744806738003556;;0.0548095703125;1.0311279296875;-0.0394287109375;Груженный движется вперед;32;75131;130;;;;;728.984126984127;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;;;9.8;5.4;4.7;9.0;1.5631411087771796;4.3305364329982;-0.3277334221173218;8.3;8.3;8.2;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;1;0.01;1.0582375652518714;1
13.0;8.0;60.646014;59.715026;334.9;79.58853003838718;-2.4638257258669984;102.0;;98.4;1.729139803037915;;0.044677734375;1.04638671875;0.1817626953125;Груженный движется вперед;32;75131;130;;;;;729.1111111111111;16.0;724.0;12.0;732.0;24.0;724.0;21.0;676.0;22.0;728.0;23.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];716;;;9.2;10.1;11.1;9.0;1.4502151181171867;4.400940164948114;-0.31650707400168687;8.3;8.3;11.889999999999999;8.2;point_30%;8.3;8.2;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;1.0582375652518714;1
