len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;6.0;60.64644483333333;59.71423816666667;337.0;85.17963602325383;-4.764356120704985;106.0;;94.0;0.0;;0.0859375;1.030029296875;0.0128173828125;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;0.0;;7.9;6.9;5.8;8.0;3.7095301986858247;0.7701322845962533;-0.788205553302836;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.7095301986858247;up;0;0.01;0.0;0
2.0;7.0;60.64643316666667;59.71426183333333;337.2;83.51552670644475;-2.6434082098645963;109.0;;94.4;1.8315739447677577;;0.0479736328125;1.032470703125;0.1033935546875;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;;;7.9;6.6;8.2;7.6;4.098655088778764;3.3250196213579972;-0.8022876108280954;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;7.0;0.0;4.098655088778764;up;0;0.01;0.0;0
4.0;7.0;60.64642116666667;59.7142855;337.3;86.1556928137436;-3.1573556981913327;112.0;;94.4;1.8580707720117953;;0.0548095703125;0.9976806640625;0.0369873046875;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;;;7.0;7.5;8.2;6.4;4.2740279248164335;4.821337478221889;-0.9493639486420231;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.2740279248164335;up;0;0.01;0.0;0
6.0;7.0;60.64640416666667;59.71431033333333;337.2;83.38337405813743;-4.31686692567445;111.0;;94.4;2.3276230631469517;;0.0772705078125;1.019287109375;0.089599609375;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;;;6.9;7.5;7.3;6.9;4.304485797000234;5.54516310943223;-0.7794230762640919;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.304485797000234;up;0;0.01;0.0;0
8.0;7.0;60.646393833333335;59.714331666666666;337.6;81.6755735749604;-6.134209325561016;111.0;;94.4;1.636607153922761;;0.1163330078125;1.0750732421875;0.1046142578125;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;;;7.5;6.7;7.3;6.9;4.242880853458409;5.735223358051647;-0.9158885082788566;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.242880853458409;up;0;4.096674752320315;0.8300331126619052;0
10.0;0.1;60.64637883333333;59.71435516666666;337.6;82.90928430286341;-4.804655349184932;111.0;;94.4;2.1054240599457494;;0.0887451171875;1.051025390625;0.09423828125;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;;;7.2;6.7;6.9;6.8;4.127890951556827;5.586690175265149;-0.8796826435566487;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.127890951556827;up;0;0.01;0.8300331126619052;0
11.0;7.0;60.64636816666667;59.71437316666667;337.9;82.30166135253558;-4.909950553982957;110.0;;94.4;1.5410401234497917;;0.0947265625;1.0972900390625;0.09375;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;;;7.0;7.4;7.4;6.6;3.985830309209765;5.254976139684195;-1.012556793423676;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.985830309209765;up;0;0.01;0.8375788682315588;0
13.0;7.0;60.646356;59.714388666666665;337.7;84.05021544450486;-3.838549165393812;110.0;;94.4;1.5968258007181002;;0.068115234375;1.0225830078125;0.0797119140625;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;;;7.4;7.4;7.8;6.3;3.832460156190692;4.859529976650733;-0.916181673841375;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;7.0;0.0;3.832460156190692;up;0;0.01;0.8375788682315588;0
15.0;7.0;60.646341416666665;59.7144115;337.70000000000005;81.60084304369252;-0.9332919198991488;111.0;;94.4;2.0464793995447006;;0.0166015625;1.00830078125;0.14794921875;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;;;7.4;7.2;7.8;6.4;3.674799385443053;4.4876320775412735;-0.9088791510704262;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.674799385443053;up;0;0.01;0.8300331126619052;0
18.0;7.0;60.64632233333333;59.71444183333333;337.6;84.97675947863769;-4.07403987499656;109.0;;94.4;2.6931304001290925;;0.073974609375;1.03369140625;0.08251953125;Груженный движется вперед;32;75131;130;;;;;752.0;27.0;752.0;23.0;764.0;38.0;748.0;35.0;720.0;34.0;760.0;37.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];730;;;6.8;7.2;7.0;6.4;3.512935204391049;4.198190019070954;-0.7702034529117605;6.9;6.9;7.1;7.1;-;6.9;7.1;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.512935204391049;up;0;0.01;0.8452630780318483;0
