len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;2.0;60.64665283333333;59.713943;315.2;83.08347010612218;-2.118168033915556;107.0;;;0.0;;0.0396728515625;1.02392578125;0.112548828125;Груженный стоит;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;39.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;0.0;;7.3;7.2;7.3;6.8;6.235451800058761;2.118168033915556;0.23452353935860892;7.0;7.0;7.0;7.0;-;7.0;7.0;0;0;0;0;-;0.0;0;0;up;0.0;2.0;2.118168033915556;up;0;0.01;0.0;0
1.0;6.0;60.646655;59.7139615;315.2;80.78979478064167;-4.557765886364841;108.0;;;1.0379416406763542;;0.0845947265625;1.0516357421875;0.1468505859375;Груженный стоит;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;39.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;;;6.9;7.2;8.6;6.8;7.873962567853047;4.557765886364841;-0.3844909142834765;7.0;7.0;7.0;7.0;-;7.0;7.0;0;0;0;0;-;0.0;1;0;up;0.0;0.0;4.557765886364841;up;0;2.118168033915556;2.6037916682633018;0
2.0;5.0;60.646651;59.71398166666667;315.5;83.48988758783592;-2.0318135378209834;111.0;;;1.1871512902625445;;0.0374755859375;1.0496826171875;0.1116943359375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;39.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;;;7.3;7.4;8.6;7.4;6.040014299081314;2.0318135378209834;-0.7602096663546121;7.0;7.0;7.0;7.0;-;7.0;7.0;0;0;0;0;-;0.0;1;0;up;0.0;5.0;2.0318135378209834;up;0;0.01;2.5334189204724016;0
4.0;5.0;60.64664183333333;59.714001333333336;316.1;81.72541127301977;-4.0029683225759785;110.0;;;1.4808956186569535;;0.073974609375;1.0445556640625;0.1318359375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;39.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;;;8.2;8.3;7.0;7.4;7.137373816373901;4.0029683225759785;-0.7337765904993501;7.0;7.0;7.0;7.0;-;7.0;7.0;0;0;0;0;-;0.0;1;0;up;0.0;0.0;4.0029683225759785;up;0;0.01;2.556450001567605;0
5.0;5.0;60.64663166666666;59.71402433333333;316.7;84.54106341593358;-2.203978153616038;108.0;;;1.690014091024862;;0.039794921875;1.03125;0.08984375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;37.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;;;8.2;6.2;7.0;8.9;4.960410687562079;2.203978153616038;-0.5189749506513341;7.0;7.0;7.0;7.0;-;7.0;7.0;0;0;0;0;-;0.0;1;0;up;0.0;5.0;2.203978153616038;up;0;0.01;2.6037916682633018;0
7.0;6.0;60.64662583333333;59.714045166666665;317.6;81.80671024613807;-5.746708862576049;106.0;;;1.309248356087738;;0.1046142578125;1.0296630859375;0.1002197265625;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;37.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;;;8.1;6.2;5.1;8.9;5.533247941375821;5.746708862576049;-0.5898763173165058;7.0;7.0;7.0;7.0;-;7.0;7.0;0;0;0;0;-;0.0;1;0;up;0.0;0.0;5.746708862576049;up;0;0.01;2.652919812947515;0
9.0;7.0;60.64661533333334;59.71407716666667;318.4;84.75579131190088;-3.615940798948337;109.0;;;2.1013154038210753;;0.062255859375;0.9842529296875;0.0618896484375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;37.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;;;7.6;6.6;4.4;9.9;3.590937908219685;3.615940798948337;-0.606558466475942;7.0;7.0;7.0;10.15;point_30%;7.0;7.0;1;0;0;0;-;0.0;1;0;up;0.0;0.0;3.615940798948337;up;0;0.01;2.5799036713067576;0
11.0;8.0;60.64660416666667;59.71411;318.8;82.10344989388562;-3.590256532184739;109.0;;;2.180691198453039;;0.0670166015625;1.045654296875;0.1048583984375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;37.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;;;8.8;7.0;5.8;9.9;5.698097520014796;3.590256532184739;-0.8413697144612029;7.0;7.0;7.0;10.15;point_30%;7.0;7.0;1;0;0;0;-;0.0;1;0;up;0.0;0.0;3.590256532184739;up;0;0.01;2.5799036713067576;0
13.0;9.0;60.64659;59.71413583333333;319.3;80.19051234155148;-4.224401234502805;109.0;;;2.1152685527485904;;0.076171875;1.024169921875;0.06884765625;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;37.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;;;8.8;8.5;7.5;7.2;3.8371673871122662;4.224401234502805;-0.9947662935474115;7.0;7.0;7.0;7.0;-;7.0;7.0;0;0;0;0;-;0.0;1;0;up;0.0;9.5;4.224401234502805;up;0;0.01;2.5799036713067576;0
16.0;9.0;60.64657;59.71416233333333;320.1;81.9459187689612;-2.398274130247773;111.0;;;2.654833167472336;;0.04052734375;1.017578125;0.1343994140625;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;29.0;768.0;44.0;756.0;40.0;708.0;37.0;768.0;40.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];689;;;7.2;8.9;8.5;7.2;7.459901082443356;2.398274130247773;-0.9188344261495285;7.0;7.0;7.0;7.0;-;7.0;7.0;0;0;0;0;-;0.0;1;0;up;0.0;0.0;2.398274130247773;up;0;0.01;2.5334189204724016;0
