len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;7.0;60.646383;59.71435683333333;334.9;79.4224353743609;-6.57571139053965;110.0;;79.6;0.0;;0.12451171875;1.072998046875;0.1470947265625;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;0.0;;7.7;6.8;5.3;9.1;6.863298228527472;8.4686434775583;-1.5575484914791025;6.7;6.7;7.0;7.0;-;6.7;7.0;0;0.0;0;0;-;0.0;0;0;up;7.0;0.0;6.863298228527472;up;0;0.01;0.0;1
2.0;7.0;60.6463645;59.71435733333333;335.1;87.42365386063398;-1.8578202404560693;108.0;;79.6;2.0596261864428733;;0.0328369140625;1.017822265625;0.0311279296875;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;;;6.4;7.5;7.0;7.1;4.638773079359295;3.576968558494973;-1.3703781018191243;6.7;6.7;7.0;7.0;-;6.7;7.0;0;0.0;0;0;-;0.0;0;0;up;7.0;0.0;4.638773079359295;up;0;0.01;0.0;1
4.0;7.0;60.646346;59.714365;335.5;77.7236411347956;-8.76197389138564;111.0;;79.6;2.1015105142123747;;0.142822265625;0.9642333984375;0.10009765625;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;;;5.8;7.5;8.6;7.1;3.2334580381681732;0.7690252235692734;-1.4088279711116196;6.7;6.7;7.0;7.0;-;6.7;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;3.2334580381681732;up;0;0.01;0.0;1
6.0;7.0;60.646327;59.71437133333333;335.4;87.29500937300851;-2.0635648563494926;114.0;;79.6;2.1431562310826395;;0.0361328125;1.0289306640625;-0.0272216796875;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;;;5.2;8.7;8.6;7.3;2.4367274705938167;-0.4903289688690329;-1.1281686549160819;6.7;6.7;7.0;7.0;-;6.7;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.4367274705938167;up;0;0.01;0.0;1
9.0;8.0;60.64630683333333;59.71439083333333;335.5;88.01423396786245;-1.2042271926764974;114.0;;79.6;2.484404711929191;;0.0211181640625;1.001220703125;-0.027099609375;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;;;7.2;8.7;6.7;7.3;2.070205718835214;-0.6497520723326016;-1.0877305920182057;6.7;6.7;7.0;7.0;-;6.7;7.0;0;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.070205718835214;up;0;0.01;0.0;1
11.0;9.0;60.64629016666667;59.71440866666666;335.3;86.61750908519662;-1.898120792941569;111.0;;79.6;2.0950862382382565;;0.0343017578125;1.03369140625;-0.022216796875;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;;;7.2;8.8;6.7;8.1;1.9855551873853665;-0.07842205369308708;-0.9292362576476951;6.7;9.715;7.0;7.0;point_60%;6.7;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;1.9855551873853665;up;0;0.01;0.0;1
13.0;9.0;60.64627266666667;59.71443533333333;335.2;83.7184781033165;-2.034770843542652;108.0;;79.6;2.4316194055825324;;0.0369873046875;1.087646484375;0.0172119140625;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;;;8.2;8.6;8.2;8.1;2.06226442876601;0.9269589053222855;-1.0468014925466465;6.7;6.7;7.0;7.0;point_60%;6.7;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.06226442876601;up;0;0.01;0.0;1
16.0;9.0;60.64625216666666;59.7144595;335.1;85.55556274367524;0.8221788513124497;111.0;;79.6;2.635731102707461;;-0.0150146484375;1.0401611328125;0.07958984375;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;;;7.2;8.6;8.2;7.8;2.2054362292623404;2.135160106634186;-0.9590683389190131;6.7;6.7;7.0;7.0;point_60%;6.7;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.2054362292623404;up;0;0.01;0.0;1
19.0;10.0;60.646232833333336;59.714487166666665;334.7;81.42646135788917;-1.0588813611672196;110.0;;79.6;2.6289560146650395;;0.0181884765625;0.97314453125;0.1082763671875;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;;;7.2;8.5;7.3;6.8;2.3435756946577397;3.373418034314559;-0.8386989463096168;6.7;6.7;7.0;7.0;point_60%;6.7;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.3435756946577397;up;0;0.01;0.0;1
21.0;11.0;60.646215833333336;59.71451833333333;334.4;87.9671078787618;-1.271576832628578;109.0;;79.6;2.5444056498500927;;0.020263671875;0.9722900390625;0.0208740234375;Груженный движется вперед;32;75131;130;;;;;756.0;16.0;748.0;14.0;760.0;22.0;756.0;22.0;716.0;19.0;748.0;21.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];664;;;7.3;8.5;5.6;7.9;2.426378335968505;4.520432053090107;-0.7621150791175677;6.7;6.7;7.0;7.0;point_60%;6.7;7.0;1;0.0;0;0;-;0.0;0;0;up;0.0;0.0;2.426378335968505;up;0;0.01;0.0;1
