len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;7.0;60.646503;59.714233;361.7;85.79043372046955;-4.000825145680757;104.0;;;0.0;;0.0711669921875;1.0443115234375;0.023193359375;Груженный стоит;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;0.0;;7.6;7.6;8.3;5.2;1.2719726792272714;4.000825145680757;-0.6148436078514345;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;7.0;4.000825145680757;up;0;0.01;0.0;0
1.0;7.0;60.6464985;59.714246;360.8;84.57673668969124;-2.504988773870371;101.0;;;0.8684455477503111;;0.0443115234375;1.0172119140625;0.084716796875;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;7.6;7.6;8.0;4.8;4.744446328076091;2.504988773870371;-0.7552957171224768;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;1;0;up;0.0;0.0;2.504988773870371;up;0;0.01;0.0;0
2.0;7.0;60.6464935;59.71425683333333;360.1;78.59373686433418;-4.394694978822184;102.0;;;0.8119672971542767;;0.08935546875;1.1397705078125;0.2109375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;6.4;6.4;7.8;6.4;10.313815263884608;4.394694978822184;-0.8171786723716394;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;7.5;4.394694978822184;up;0;0.01;0.0;0
3.0;7.0;60.646487666666665;59.714268;360.0;84.04084740117432;-1.9702028491884285;103.0;;;0.8905080569095792;;0.03369140625;1.0240478515625;0.0428466796875;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;9.0;7.6;7.8;6.4;2.393794957101394;1.9702028491884285;-0.8099239748836116;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;1;0;up;0.0;0.0;1.9702028491884285;up;0;0.01;0.0;0
4.0;8.0;60.646479;59.71428483333333;359.6;81.60600066631096;-1.7472845190632984;104.0;;;1.332144217025607;;0.0338134765625;1.075439453125;0.1494140625;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;8.8;7.6;6.7;8.1;7.835333168792088;1.7472845190632984;-0.9449100470291456;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;1;0;up;0.0;0.0;1.7472845190632984;up;0;0.01;0.0;0
5.0;8.0;60.64646916666667;59.71429933333334;359.1;82.46579960128766;-3.897773735968648;98.0;;;1.350691449757097;;0.0687255859375;1.0191650390625;-0.0277099609375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;8.8;6.2;7.6;6.9;-1.5568496123962503;3.897773735968648;-0.9456682149751336;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;1;0;up;0.0;8.25;3.897773735968648;up;0;0.01;0.0;0
7.0;9.0;60.64645716666666;59.714317;358.0;81.66680909482116;-1.8599553018171524;101.0;;;1.6473990564535719;;0.033935546875;1.0313720703125;0.1439208984375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;6.7;7.4;9.2;6.2;7.868663549112749;1.8599553018171524;-0.9470027448637475;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;1;0;up;0.0;0.0;1.8599553018171524;up;0;0.01;0.0;0
9.0;9.0;60.6464415;59.71434;357.9;84.46095476250962;-4.675960075108764;102.0;;;2.1487034153479088;;0.0775146484375;0.968017578125;0.00634765625;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;6.7;7.6;9.2;6.8;0.375696567650395;4.675960075108764;-0.869967740145694;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;9.125;0.0;4.675960075108764;up;0;0.01;0.0;0
12.0;10.0;60.64642416666667;59.714369833333336;357.0;82.27738704360064;-2.313971771328952;102.0;;;2.5245971563688947;;0.042236328125;1.053466796875;0.13330078125;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;7.8;7.6;7.1;7.4;7.1551596464318585;2.313971771328952;-0.8030861433826004;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.313971771328952;up;0;3.1314606724399505;1.7929922470280049;0
14.0;9.0;60.646408;59.71440166666667;356.5;79.121132678147;1.5088530724853604;103.0;;;2.5013038646140417;;-0.027587890625;1.05224609375;0.197021484375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;7.8;7.2;7.1;7.4;10.428062993558523;-1.5088530724853604;-0.9211880053653028;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;1;0.01;1.7755845553092862;0
17.0;10.0;60.6463895;59.71443033333333;356.1;85.52403829711014;-2.8239328948987508;104.0;;;2.5862004008547688;;0.048095703125;0.978759765625;-0.0565185546875;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;7.7;7.2;7.3;6.4;-3.2993947448217273;2.8239328948987508;-0.8866443463121647;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;1;0;flat;0.0;9.125;1.6;flat;1;0.01;1.758511626892851;0
19.0;11.0;60.64637066666667;59.714461666666665;355.9;86.10289656065532;-0.0879367872326488;109.0;;;2.705384687703445;;-0.0013427734375;0.9464111328125;-0.0482177734375;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;8.2;8.3;8.7;6.7;-2.91281331768084;0.0879367872326488;-0.8419386417549135;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;1;0.01;1.6778459559344632;0
23.0;11.0;60.64634733333333;59.71450416666666;355.7;78.183524893598;-1.225164020012786;107.0;;;3.482201011702778;;0.022705078125;1.035888671875;0.215087890625;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;8.5;9.1;8.7;6.7;11.491617143522184;1.225164020012786;-0.7952954761762725;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;1;0.01;1.7092075625874437;0
26.0;11.0;60.646324666666665;59.7145495;356.3;75.27044211766204;-0.741920736484327;102.0;;;3.5336618647611617;;0.013427734375;0.98583984375;0.2496337890625;Груженный движется вперед;32;75131;130;;;;;760.0;33.0;764.0;30.0;764.0;45.0;760.0;41.0;712.0;39.0;764.0;41.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];672;;;8.5;9.1;8.7;6.3;13.791801686515024;0.741920736484327;-0.9860161538440715;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;1;0;flat;0.0;0.0;1.6;flat;1;1.3790112340480618;2.0088388928307914;0
