len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Поперечный наклон;Продольный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;8.0;60.64647133333333;59.7142455;345.8;81.67367352535808;-5.686374908059932;104.0;;59.2;0.0;;0.1002197265625;1.003173828125;0.0250244140625;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;0.0;;8.8;8.7;6.8;7.7;2.0723489371139974;4.142981635659692;-1.1411212277830218;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;7.5;0;4.142981635659692;up;0;0.01;0.0;1
2.0;8.0;60.646456;59.71425983333334;345.9;85.39162264457768;-1.700229812325126;105.0;;58.8;1.8775993059176315;;0.0302734375;1.04052734375;0.077392578125;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;;;8.8;8.7;6.3;8.0;2.9998616997183003;4.2152234032734786;-0.9995676676913217;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0;4.2152234032734786;up;0;0.01;0.0;1
4.0;7.0;60.646441;59.7142795;345.6;84.14876093691393;-4.036407568131766;105.0;;58.8;1.9849576850177135;;0.0711669921875;1.0087890625;0.074462890625;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;;;7.6;8.3;7.8;8.0;3.5402920910441864;4.310769802002436;-1.0766865565672261;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0;4.310769802002436;up;0;0.01;0.0;1
6.0;8.0;60.64642583333333;59.71429616666666;345.5;83.2138980471332;-5.013568335083031;105.0;;59.2;1.9177542792535922;;0.0906982421875;1.02587890625;0.0802001953125;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;;;6.9;8.3;7.8;6.9;3.7893444749298015;4.3935258046603565;-0.9388962979728568;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0;4.3935258046603565;up;0;0.01;0.0;1
8.0;8.0;60.646413333333335;59.71431483333333;345.1;84.40690757705906;-5.479256063098232;105.0;;59.2;1.7245080793841259;;0.0989990234375;1.02490234375;-0.0133056640625;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;;;6.9;7.2;7.4;7.1;3.829622427050938;4.437195050073545;-0.9367715603724696;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0;4.437195050073545;up;0;0.01;0.0;1
10.0;8.0;60.646396333333335;59.71434033333333;345.0;83.91008704739437;-3.8867015348673535;108.0;;59.2;2.3489897443440984;;0.070068359375;1.0263671875;0.078125;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;;;7.1;7.6;7.6;7.1;3.7314075477367643;4.424291239227106;-0.8944522184258417;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0;4.424291239227106;up;0;0.01;0.0;1
12.0;8.0;60.64638116666666;59.71436516666667;344.7;83.78810841527411;-4.289743188900704;108.0;;59.2;2.164953028834321;;0.077392578125;1.0355224609375;0.072998046875;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;;;7.1;8.9;7.6;6.2;3.5534382747855613;4.34514953141124;-0.8301349128153896;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0;4.34514953141124;up;0;0.01;0.0;1
14.0;8.0;60.64636633333333;59.714392833333335;344.4;82.43924868420811;-6.533462583377762;108.0;;59.2;2.2374208747910367;;0.12255859375;1.07373046875;0.0654296875;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;;;7.8;8.9;7.8;6.2;3.3436886962804517;4.196937940367543;-0.8625757168051438;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0;4.196937940367543;up;0;0.01;0.0;1
16.0;7.0;60.64635183333333;59.71441816666667;344.1;82.69804196342142;-1.402327990097413;106.0;;59.2;2.1252350599588024;;0.0255126953125;1.03515625;0.12841796875;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;;;7.8;7.7;7.8;5.4;3.140147363405131;3.982668730435303;-0.7236584582484054;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;7.25;0;3.982668730435303;up;0;0.01;0.0;1
18.0;7.0;60.6463405;59.71444433333333;343.7;85.03611509012185;-3.3989057027628906;105.0;;59.2;1.9054273847144514;;0.0601806640625;1.0247802734375;0.0570068359375;Груженный движется вперед;32;75131;130;;;;;752.0;21.0;748.0;20.0;760.0;34.0;756.0;31.0;716.0;30.0;760.0;32.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];676;;;7.1;6.7;7.7;6.3;2.971596103259608;3.710209812697789;-0.7678957129610007;7.2;7.2;7.2;7.2;-;7.2;7.2;0;0;0;0;-;0.0;0;0;up;0.0;0;3.710209812697789;up;0;0.01;0.0;1
