len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;7.0;60.64635183333333;59.71431116666667;338.1;82.80428249672522;-5.568080334764296;113.0;;75.6;0.0;;0.1025390625;1.0509033203125;0.0804443359375;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;0.0;;6.7;6.6;5.8;7.8;5.628157947974197;2.218863469320598;-0.7863409278989435;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;7.0;0.0;5.628157947974197;up;0;0.01;0.0;1
2.0;7.0;60.646338;59.714339333333335;337.9;85.87358198099457;-3.8872874452071415;112.0;;75.6;2.1757613615888305;;0.0672607421875;0.993896484375;0.02392578125;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;6.7;6.7;5.6;7.8;4.270108102574339;3.1562141562877417;-0.7824750009336592;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;7.0;0.0;4.270108102574339;up;0;0.01;0.0;1
4.0;8.0;60.64632516666666;59.714365666666666;338.3;84.69638412399729;-2.877445394396992;112.0;;75.6;2.026311373264463;;0.0506591796875;1.011474609375;0.0037841796875;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;5.9;7.3;6.7;7.5;3.3657386722566773;3.4756172888943055;-0.6265644132675598;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.3657386722566773;up;0;0.01;0.0;1
6.0;8.0;60.64631416666667;59.714396666666666;338.1;83.74002333537811;-4.308528513824948;112.0;;75.6;2.088348103469681;;0.0782470703125;1.0350341796875;0.082275390625;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.4;7.3;6.7;8.1;2.811141859795099;3.4334315373661353;-0.6831134237705472;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.811141859795099;up;0;0.01;0.0;1
8.0;9.0;60.646301666666666;59.714428;338.1;85.08238291042984;-3.1803762852740203;110.0;;75.6;2.2045196324350704;;0.05859375;1.072509765625;0.0667724609375;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.4;6.7;6.3;7.2;2.514553651179308;3.2275910770109286;-0.4488706802743141;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.514553651179308;up;0;0.01;0.0;1
10.0;9.0;60.646296;59.714452;338.1;84.3496108735563;-3.313441652728032;112.0;;75.6;1.4536773075170357;;0.0625;1.04052734375;0.0589599609375;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.0;8.0;6.7;7.2;2.3959580843939348;3.003526178559837;-0.5605294071885649;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.3959580843939348;up;0;0.01;0.0;1
12.0;10.0;60.64628533333333;59.714486666666666;337.4;83.73550813080084;-0.5159515994269915;114.0;;75.6;2.23354040658302;;0.0101318359375;1.059326171875;0.111572265625;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.3;8.0;6.7;7.1;2.386691518197641;2.8600837985090775;-0.8224285736191637;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.386691518197641;up;0;0.01;0.0;1
15.0;10.0;60.646268;59.7145195;337.6;84.97061145347008;-1.79658250572189;111.0;;75.6;2.6331451399354786;;0.0330810546875;1.1417236328125;0.0633544921875;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.3;7.7;6.8;6.2;2.429046900902229;2.8554481694615337;-0.6148399952612107;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.429046900902229;up;0;0.01;0.0;1
17.0;10.0;60.6462575;59.714549833333336;337.4;84.5459950811211;-1.7137337935266563;112.0;;75.2;2.026382931022052;;0.02734375;0.999267578125;0.0843505859375;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;6.6;7.7;6.8;7.2;2.475878039151743;3.013061390468361;-0.4383903564747298;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.475878039151743;up;0;0.01;0.0;1
18.0;11.0;60.64625133333333;59.714576666666666;337.4;86.68658492975548;-1.65044277436443;114.0;;75.2;1.6172195071989526;;0.0286865234375;1.003173828125;0.048095703125;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.1;8.0;7.8;7.2;2.490203866701591;3.3275440173705886;-0.6501659812302965;6.6;6.6;7.0;7.0;-;6.6;7.0;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.490203866701591;up;0;0.01;0.0;1
20.0;11.0;60.64624083333333;59.71460483333333;337.4;86.58762049363224;-1.2430691598200003;113.0;;75.2;1.9310066582411498;;0.023193359375;1.054443359375;0.02392578125;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.1;8.9;7.8;6.6;2.444812713197628;3.7706156531407347;-0.7511368839279662;6.6;9.569999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.444812713197628;up;0;0.01;0.0;1
23.0;11.0;60.6462255;59.71463833333333;337.3;74.23889285579756;-5.959700962875072;109.0;;75.2;2.5011017085186595;;0.115234375;1.0540771484375;-0.07470703125;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.0;8.9;10.4;5.1;2.3218665729552876;4.297015538224424;-0.875586552827099;6.6;9.569999999999999;10.15;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.3218665729552876;up;0;0.01;0.0;1
26.0;11.0;60.646204833333336;59.7146735;336.9;79.62618552226317;-2.595897843500289;110.0;;75.2;2.9959412480108285;;0.04931640625;1.05859375;0.1748046875;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.2;8.5;10.4;5.7;2.112505373738675;4.850423140881933;-0.9676149112010708;6.6;6.6;10.15;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;up;0.0;0.0;2.112505373738675;up;0;0.01;0.0;1
29.0;11.0;60.6461855;59.714700666666666;336.2;78.42872702964377;-1.1891558910398072;107.0;;75.2;2.6133834660983712;;0.0206298828125;1.0213623046875;0.2047119140625;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;8.7;8.5;5.7;7.9;1.8164512455365314;5.369378747520707;-0.8245019866774488;9.569999999999999;6.6;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;up;0.0;0.0;1.8164512455365314;up;0;0.01;0.0;1
31.0;11.0;60.646170833333336;59.71472833333333;336.2;86.82560616788899;-2.8819630889470864;104.0;;75.2;2.2237693909338927;;0.047119140625;1.011474609375;0.021728515625;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;8.7;5.8;6.5;7.9;1.4259273334281244;4.84134426039911;-1.0096372629910073;9.569999999999999;6.6;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;1;0.01;0.0;1
33.0;11.0;60.646150166666665;59.71475483333333;337.0;81.58513195774498;-0.1537080220006652;104.0;;75.2;2.7173823154039836;;0.0003662109375;1.0782470703125;0.1619873046875;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;7.7;6.2;6.5;9.5;0.7301878120909838;5.360699047181788;-0.906062186753875;9.569999999999999;6.6;7.0;10.15;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.0;1
37.0;11.0;60.64612316666667;59.714798;337.8;80.6423436678735;-0.7817317839693585;111.0;;75.2;3.818764653170472;;-0.00390625;1.013427734375;0.1025390625;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;9.1;10.8;8.4;9.5;0.4323098291175934;5.551560837829021;-0.8836458627338986;9.569999999999999;11.549999999999999;7.0;10.15;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.0;1
41.0;11.0;60.64610016666666;59.7148365;337.9;83.94740621975156;0.1835630918640929;115.0;;75.2;3.3120351604212255;;-0.0078125;0.9805908203125;0.100341796875;Груженный движется вперед;32;75131;130;;;;;756.0;24.0;752.0;20.0;764.0;33.0;760.0;32.0;720.0;29.0;748.0;31.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];713;;;9.2;10.8;8.4;7.0;-0.20107324375595043;6.240842703958176;-0.9018511026254332;9.569999999999999;11.549999999999999;7.0;7.0;point_60%;6.6;7.0;1;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;1;0.01;0.0;1
