len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf;isin_border
0.0;4.0;60.6464275;59.71417483333333;347.6;83.4442942719673;-4.50806630717244;101.0;;65.6;0.0;51.2;0.07861328125;0.9991455078125;0.037109375;Груженный стоит;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.0;39.0;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.0;0.014222222222222223;8.3;8.7;6.2;8.2;3.3289164694618822;2.8545338116359074;-1.3664902054200048;7.8;7.8;7.2;7.2;-;7.8;7.2;0;0;0;0;-;0.0;0;0;up;0;4;3.3289164694618822;up;0;0.01;0.0;1
2.0;8.0;60.64641133333333;59.71418166666667;347.8;83.45351168195796;-0.4996331723756198;103.0;;65.6;1.8379206291597718;51.2;0.0096435546875;1.073486328125;0.064208984375;Груженный движется вперед;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.0;39.0;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.007738213498764681;0.028444444444444446;10.7;8.7;6.2;8.2;2.373807141868073;2.4539361659999335;-1.3644215368800436;11.309999999999999;7.8;7.2;7.2;point_90%;7.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;2.373807141868073;up;0;0.01;0.0;1
4.0;8.0;60.64639533333333;59.7141885;348.2;86.7113374369538;-1.3292981487489044;102.0;;65.6;1.8197568747919506;51.2;0.024658203125;1.0611572265625;0.02783203125;Груженный движется вперед;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.0;39.0;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.007815451843724027;0.04266666666666667;10.7;8.6;6.2;7.8;2.207606125523144;1.9603059198343038;-1.083056364155512;11.309999999999999;7.8;7.2;7.2;point_90%;7.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;2.207606125523144;up;0;2.8513618056649777;3.2683877246703728;1
5.0;7.0;60.646383166666666;59.71420166666667;348.1;86.42497253486428;-3.3590312464078265;96.0;;65.6;1.5331886299670385;51.2;0.0596923828125;1.0130615234375;0.021728515625;Груженный движется вперед;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.0;39.0;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.009276237733727507;0.05688888888888889;9.0;8.6;6.9;7.8;2.5083085898016138;1.5413209183958676;-0.9737961240444926;7.8;7.8;7.2;7.2;point_90%;7.8;7.2;1;0;0;0;-;0.0;1;0;up;0;8;2.5083085898016138;up;0;0.01;3.4726619574622712;1
7.0;7.0;60.64637066666667;59.714219;347.9;84.40868840747197;-3.737491734427346;98.0;;65.6;1.6825559982040272;51.2;0.0675048828125;1.029541015625;0.0738525390625;Груженный движется вперед;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.0;39.0;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.008452748221992688;0.07111111111111111;9.0;7.7;6.9;8.1;3.0236479859872034;1.304751983704276;-0.6736769845944686;7.8;7.8;7.2;7.2;point_90%;7.8;7.2;1;0;0;0;-;0.0;1;0;up;0;0;3.0236479859872034;up;0;0.01;3.401791305269163;1
8.0;7.0;60.64636316666667;59.71423816666667;348.2;84.35801231743311;-5.076232055171676;98.0;;65.6;1.3382889907990128;51.2;0.0877685546875;0.9884033203125;-0.03564453125;Груженный движется вперед;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.0;39.0;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.010627168212548008;0.08533333333333333;8.3;7.5;6.9;8.1;3.5643809440831697;1.3063660703193745;-0.7952959671743991;7.8;7.8;7.2;7.2;point_90%;7.8;7.2;1;0;0;0;-;0.0;1;0;up;0;0;3.5643809440831697;up;0;0.01;3.401791305269163;1
10.0;7.0;60.64635116666667;59.71426216666666;348.2;83.55621348921588;-3.360644882113907;100.0;;65.6;1.8707615607589385;51.2;0.0589599609375;1.0089111328125;0.0887451171875;Груженный движется вперед;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.0;39.0;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.007602370350421617;0.09955555555555555;7.8;7.9;6.9;7.2;3.9975721696226483;1.557829421118598;-0.8352349994124468;7.8;7.8;7.2;7.2;point_90%;7.8;7.2;1;0;0;0;-;0.0;1;0;up;0;0;3.9975721696226483;up;0;0.01;3.3337554791637802;1
12.0;8.0;60.646336;59.714290166666665;346.2;84.48430812243552;-5.51369193745901;99.0;;65.6;2.277111430222609;51.2;0.099853515625;1.034423828125;0.002685546875;Груженный движется вперед;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.0;39.0;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.006245729582426217;0.11377777777777777;7.8;7.9;6.8;7.4;4.239879340478981;2.0346107230743637;-0.7275708282573858;7.8;7.8;7.2;7.2;point_90%;7.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;4.239879340478981;up;0;0.01;3.367429776933111;1
15.0;8.0;60.646321666666665;59.714323;345.8;86.87761815904021;-2.225092535169477;100.0;;65.6;2.399199930778306;51.2;0.0400390625;1.0318603515625;0.039306640625;Груженный движется вперед;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.1224489795918;39.06122448979592;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.005927902064255438;0.128;7.4;7.9;7.8;7.4;4.250838003676057;2.6838842630314623;-0.5678638354645673;7.8;7.8;7.2;7.2;point_90%;7.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;4.250838003676057;up;0;0.01;3.3337554791637802;1
18.0;9.0;60.64630733333333;59.71436883333333;344.9;83.39183596538273;-2.4361929748683524;102.0;;65.6;2.966733824434369;51.2;0.03955078125;1.0115966796875;0.072509765625;Груженный движется вперед;32;75131;130;;-125.0;;1.6;772.0;29.0;764.0;25.0;776.2857142857142;39.14285714285714;768.0;37.0;720.0;36.0;768.0;38.0;/home/pi/adviser/route1;['/home/pi/adviser/route1'];649;0.004793898968989509;0.14222222222222222;7.9;7.9;7.8;6.8;4.026146472198649;3.4324330834844528;-0.5436776618598387;7.8;7.8;7.2;7.2;point_90%;7.8;7.2;1;0;0;0;-;0.0;0;0;up;0;0;4.026146472198649;up;0;0.01;3.2683877246703728;1
